experiment,model,size,k_folds,model_type,alpha,linear_r2_mean,linear_r2_std,linear_adj_r2_mean,linear_adj_r2_std,pca_r2_mean,pca_r2_std,pca_adj_r2_mean,pca_adj_r2_std,pca_explained_var_mean,pca_explained_var_std,linear_proportion_significant_mean,linear_proportion_significant_std,pca_proportion_significant_mean,pca_proportion_significant_std,linear_f_pvalue_mean,linear_f_pvalue_std,pca_f_pvalue_mean,pca_f_pvalue_std,linear_aic_mean,linear_bic_mean,pca_aic_mean,pca_bic_mean
mixed_sign_decimals_statsmodels,voyage-finance-2,4,5,Statsmodels_OLS,0.05,0.991756649421354,0.0048170111953618035,0.991756649421354,0.0048170111953618035,0.7365693208512125,0.021945167752137736,0.7338812526966331,0.02216909803532281,0.465021115913492,0.002731031187103588,1.0,0.0,0.6,0.48989794855663565,2.2044324380572278e-14,4.4088648761140934e-14,6.566702405353931e-119,9.369022516856827e-119,-24717.28585243131,-23131.077841410595,121.77511746018595,129.75804655440191
mixed_sign_decimals_statsmodels,voyage-finance-2,5,5,Statsmodels_OLS,0.05,0.9923495172391702,0.002400582396882152,0.9923495172391702,0.002400582396882152,0.7770291953198016,0.02241150152624107,0.7747539830271466,0.022640190317325164,0.44814558290383866,0.0015132351130036498,0.8,0.4000000000000001,1.0,0.0,8.265007099128976e-14,2.3240774322453648e-14,2.652959670100166e-134,4.224304286668675e-134,-24779.57153867374,-23186.178891468233,93.56912781542295,101.55205690963889
mixed_sign_decimals_statsmodels,voyage-finance-2,6,5,Statsmodels_OLS,0.05,0.992815780951419,0.0019439158235169422,0.992815780951419,0.0019439158235169422,0.7612899585990178,0.030502747848780373,0.7588541418500283,0.03081400037784956,0.44913125062396525,0.00209476373074976,0.0,0.0,0.0,0.0,,,1.7096727081783814e-124,2.220025622679038e-124,-24987.559903079447,-23390.97408423626,126.07446630302995,134.0573953972459
mixed_sign_decimals_statsmodels,voyage-finance-2,7,5,Statsmodels_OLS,0.05,0.9906074424388663,0.001996396424949113,0.9906074424388663,0.001996396424949113,0.7695818541839046,0.02749699344719771,0.7672306486143528,0.027777575012985445,0.44804176605114804,0.003812389074468805,0.0,0.0,0.6,0.48989794855663565,,,1.2322051207387656e-127,2.4508249478744864e-127,-24946.716378850026,-23350.130560006837,88.65266506607493,96.63559416029088
mixed_sign_decimals_statsmodels,voyage-finance-2,8,5,Statsmodels_OLS,0.05,0.9890781368187023,0.003055506810649825,0.9890781368187023,0.003055506810649825,0.7672381598036605,0.024725374989906318,0.7648630389853304,0.02497767473470128,0.44653931175655825,0.001757324334743079,0.0,0.0,0.0,0.0,,,9.596583656822852e-128,1.893882758168001e-127,-24814.38398839066,-23217.798169547466,113.67457099456405,121.65750008878001
mixed_sign_decimals_statsmodels,voyage-finance-2,9,5,Statsmodels_OLS,0.05,0.9901710515722673,0.0005997508332306408,0.9901710515722673,0.0005997508332306408,0.7533474277992906,0.016497743738682107,0.7508305648176508,0.016666088062546214,0.4487964858646663,0.0012856361164447206,0.0,0.0,0.8,0.4,,,3.487860665775073e-123,4.8472841157888756e-123,-24981.000244656298,-23384.414425813105,142.25161045362614,150.2345395478421
mixed_sign_decimals_statsmodels,voyage-finance-2,10,5,Statsmodels_OLS,0.05,0.9872100632227193,0.0022747839867061103,0.9872100632227193,0.0022747839867061103,0.7512840119500439,0.036171092815174055,0.7487460937046361,0.03654018559900233,0.4466826393229638,0.001536455989932462,0.0,0.0,0.2,0.4,,,4.848657608913483e-122,9.24220624055335e-122,-24901.386689589213,-23304.800870746025,151.32922779613165,159.31215689034758
mixed_sign_decimals_statsmodels,voyage-finance-2,11,5,Statsmodels_OLS,0.05,0.9904834497915779,0.000917777831498629,0.9904834497915779,0.000917777831498629,0.7450218758090491,0.01179097156730149,0.742420058215264,0.01191128760370253,0.4560448381992729,0.0021587708823811932,0.0,0.0,0.0,0.0,,,3.004404370495646e-120,3.893712348820239e-120,-24966.98564448386,-23370.399825640663,138.89622148790835,146.8791505821243
mixed_sign_decimals_statsmodels,voyage-finance-2,12,5,Statsmodels_OLS,0.05,0.9924516271008027,0.0012270262142020105,0.9924516271008027,0.0012270262142020105,0.759232798869952,0.03144217360947879,0.7567759906951554,0.031763012115697965,0.4588645088239458,0.0019553113899515354,0.0,0.0,0.0,0.0,,,5.423288529987268e-123,1.0580928142809204e-122,-24901.75250323937,-23305.16668439618,126.96308016873188,134.94600926294783
mixed_sign_decimals_statsmodels,voyage-finance-2,13,5,Statsmodels_OLS,0.05,0.9853899850674989,0.001987188151619667,0.9853899850674989,0.001987188151619667,0.732281910551454,0.024702649682827277,0.7295500933121831,0.02495471753673368,0.4546649839534119,0.0017841089865614484,0.0,0.0,0.6,0.48989794855663565,,,1.728200332003556e-116,3.429579116435909e-116,-25135.40881108893,-23538.822992245736,122.39190409755535,130.3748331917713
mixed_sign_decimals_statsmodels,voyage-finance-2,14,5,Statsmodels_OLS,0.05,0.9860596954440991,0.004087022714610221,0.9860596954440991,0.004087022714610221,0.7581095911501979,0.03350836502536652,0.7556413216721388,0.03385028711746208,0.4573355213915864,0.002411863501964187,0.0,0.0,0.4,0.48989794855663565,,,2.797229629697005e-125,3.8388215153996365e-125,-25016.925689656822,-23420.33987081363,148.50693288558483,156.48986197980076
mixed_sign_decimals_statsmodels,voyage-finance-2,15,5,Statsmodels_OLS,0.05,0.9882797973340527,0.0016843508698916778,0.9882797973340527,0.0016843508698916778,0.7917256615099622,0.02463545367444714,0.7896004131580229,0.024886835854798624,0.47173288171698413,0.002403536118969422,0.0,0.0,0.4,0.48989794855663565,,,2.8171547062213345e-137,2.1973842230356367e-137,-25018.08532747777,-23421.499508634573,104.1875640581876,112.17049315240357
mixed_sign_decimals_statsmodels,voyage-finance-2,16,5,Statsmodels_OLS,0.05,0.9858137010082423,0.0030377764377088265,0.9858137010082423,0.0030377764377088265,0.7584305429865928,0.017628723700376207,0.7559655485272724,0.017808608636094323,0.46612803813497183,0.0018421372249279118,0.0,0.0,1.0,0.0,,,1.467251551182199e-126,2.1495985940042804e-126,-25096.569803210215,-23499.983984367023,115.28718767746481,123.27011677168078
mixed_sign_decimals_statsmodels,voyage-finance-2,17,5,Statsmodels_OLS,0.05,0.9876812661134329,0.0022690822760672844,0.9876812661134329,0.0022690822760672844,0.7721682055138267,0.014983024082511134,0.769843391284376,0.015135912083353097,0.45628057395434996,0.0007202409375468621,0.0,0.0,0.4,0.48989794855663565,,,1.9589833787473446e-130,2.0944552517262972e-130,-24976.15591787213,-23379.570099028933,120.97269009310585,128.95561918732182
mixed_sign_decimals_statsmodels,voyage-finance-2,18,5,Statsmodels_OLS,0.05,0.9840987224320896,0.0023264777659091538,0.9840987224320896,0.0023264777659091538,0.7432757489277193,0.022962187019193482,0.7406561137126959,0.023196495050001587,0.4663387103889451,0.0019904183266324393,0.0,0.0,0.0,0.0,,,6.566158412592832e-120,1.2906144147505513e-119,-25109.837162368694,-23513.251343525502,131.3297173830193,139.31264647723526
mixed_sign_decimals_statsmodels,voyage-finance-2,19,5,Statsmodels_OLS,0.05,0.9846123091280774,0.0012602602535735936,0.9846123091280774,0.0012602602535735936,0.7479645356869904,0.009615612467836052,0.7453927452348168,0.009713730962405812,0.4652436973712457,0.0008244944245177346,0.0,0.0,0.8,0.4000000000000001,,,4.014103684200544e-121,4.817694128465665e-121,-25177.395860503497,-23580.810041660305,151.03200799224717,159.01493708646314
mixed_sign_decimals_statsmodels,voyage-code-3,1,5,Statsmodels_OLS,0.05,0.9999999955467178,8.906564508137649e-09,0.9999999955467178,8.906564508137649e-09,0.7400251744863626,0.012982714932600085,0.7373723701443867,0.0131151916155858,0.36276584178414256,0.0019916763495399867,1.0,0.0,0.0,0.0,0.0,0.0,1.1339959470850352e-118,2.025970263193766e-118,-26439.464529311645,-26280.604240336746,84.11901819269217,92.10194728690813
mixed_sign_decimals_statsmodels,voyage-code-3,2,5,Statsmodels_OLS,0.05,0.9981496347066539,0.0006987264408269583,0.9981496347066539,0.0006987264408269583,0.7392441193422752,0.02856832171888959,0.7365833450498493,0.028859835205817072,0.334588393611266,0.0019942768399777914,1.0,0.0,0.0,0.0,0.0,0.0,1.2105072146591198e-115,2.420995415885661e-115,-25050.01726664159,-24081.687967513193,129.06973192173317,137.05266101594913
mixed_sign_decimals_statsmodels,voyage-code-3,3,5,Statsmodels_OLS,0.05,0.9943054808197246,0.0016314563659228117,0.9943054808197246,0.0016314563659228117,0.7708966912915244,0.008078075062076244,0.7685589024271522,0.008160504399444353,0.3455947230786462,0.0009234778826384618,1.0,0.0,0.0,0.0,1.8182343714902133e-216,0.0,1.4044503053346502e-129,1.2508103054124912e-129,-24878.51260370497,-23364.150954532197,93.94898285506194,101.9319119492779
mixed_sign_decimals_statsmodels,voyage-code-3,4,5,Statsmodels_OLS,0.05,0.9903858003601858,0.0025729577098307053,0.9903858003601858,0.0025729577098307053,0.7429386057866642,0.01889114259695886,0.7403155303355076,0.019083909358152303,0.3645456153142671,0.0026544732373981242,1.0,0.0,0.6,0.48989794855663565,3.299965648833327e-14,4.1006724539987694e-14,8.72516786701641e-121,1.3812663129103916e-120,-25032.851395043774,-23444.2485052948,112.70459640970964,120.6875255039256
mixed_sign_decimals_statsmodels,voyage-code-3,5,5,Statsmodels_OLS,0.05,0.994598492601833,0.0011996845895571062,0.994598492601833,0.0011996845895571062,0.7847312140493334,0.017455220508740515,0.7825345937845307,0.01763333500372767,0.3818402950677407,0.00155970518307945,0.8,0.4000000000000001,1.0,0.0,6.323731242454148e-14,9.508213704177855e-15,1.9318870159817487e-135,3.81774346187859e-135,-25001.719457057014,-23408.326809851504,81.53294228558931,89.51587137980528
mixed_sign_decimals_statsmodels,voyage-code-3,6,5,Statsmodels_OLS,0.05,0.9927840536542561,0.00154496524004031,0.9927840536542561,0.00154496524004031,0.7754924136875797,0.03264941791775887,0.7732015199496979,0.0329825752434503,0.38835087462602547,0.002837870723974106,0.0,0.0,0.0,0.0,,,5.424871570636737e-129,7.29322919681883e-129,-25190.580389269235,-23593.994570426043,101.04233696739136,109.02526606160731
mixed_sign_decimals_statsmodels,voyage-code-3,7,5,Statsmodels_OLS,0.05,0.99256991572012,0.001143085111431991,0.99256991572012,0.001143085111431991,0.7777176162006525,0.02397323288334276,0.7754494286108631,0.02421785770868295,0.3918957166365791,0.0018533870640141993,0.0,0.0,0.6,0.48989794855663565,,,8.342601082365533e-131,1.650154721853334e-130,-25140.82606358722,-23544.240244744025,74.79135626385626,82.7742853580722
mixed_sign_decimals_statsmodels,voyage-code-3,8,5,Statsmodels_OLS,0.05,0.993806419411577,0.0011867737476728602,0.993806419411577,0.0011867737476728602,0.7799525539527533,0.01931177564259237,0.7777071718502302,0.01950883457772088,0.403461900297341,0.00232662822540377,0.0,0.0,0.0,0.0,,,1.4403221631027875e-132,2.8463235210617054e-132,-25007.272391092196,-23410.686572249004,90.95208289182759,98.93501198604353
mixed_sign_decimals_statsmodels,voyage-code-3,9,5,Statsmodels_OLS,0.05,0.9915407508025919,0.0029432017823999967,0.9915407508025919,0.0029432017823999967,0.7591798521584134,0.012933447049923035,0.7567225037110503,0.013065420999412047,0.41197715360213094,0.0019123542638935858,0.0,0.0,0.8,0.4,,,9.74825798345801e-125,1.6365198915515404e-124,-25125.78757087695,-23529.20175203376,133.32335187194332,141.30628096615925
mixed_sign_decimals_statsmodels,voyage-code-3,10,5,Statsmodels_OLS,0.05,0.9929431507387013,0.000997723885157241,0.9929431507387013,0.000997723885157241,0.7659258200143922,0.028806370291048742,0.7635373079737225,0.029100312845039025,0.4109463668707859,0.0014457348437402577,0.0,0.0,0.2,0.4,,,5.55052803588206e-127,1.0944164579766164e-126,-25137.790943080203,-23541.205124237014,127.30048491400332,135.28341400821927
mixed_sign_decimals_statsmodels,voyage-code-3,11,5,Statsmodels_OLS,0.05,0.9925370429712931,0.0012982405589725796,0.9925370429712931,0.0012982405589725796,0.7543478771292023,0.013211670757190682,0.7518412228141941,0.013346483724100812,0.4137693107941881,0.0029257738964969526,0.0,0.0,0.0,0.0,,,3.8470295215328304e-123,6.774728904932412e-123,-24911.12438954429,-23314.538570701097,124.06589002166729,132.04881911588325
mixed_sign_decimals_statsmodels,voyage-code-3,12,5,Statsmodels_OLS,0.05,0.9917315032550829,0.001600595064021691,0.9917315032550829,0.001600595064021691,0.770128574339173,0.03342931323592194,0.7677829475467157,0.03377042867710482,0.41945668331070995,0.0030636918320045697,0.0,0.0,0.2,0.4000000000000001,,,7.624595406972709e-127,1.2685914587950055e-126,-24990.78399023021,-23394.198171387015,108.223269317099,116.20619841131494
mixed_sign_decimals_statsmodels,voyage-code-3,13,5,Statsmodels_OLS,0.05,0.9888110058381775,0.0025538585645035233,0.9888110058381775,0.0025538585645035233,0.7503457303950486,0.030168469795281802,0.7477982378480592,0.030476311323805107,0.41331272627840077,0.0021508972434220426,0.0,0.0,0.8,0.4,,,4.2358594683451306e-123,7.919983753815272e-123,-25197.84320350655,-23601.25738466336,93.15012026942671,101.13304936364266
mixed_sign_decimals_statsmodels,voyage-code-3,14,5,Statsmodels_OLS,0.05,0.9944736730504664,0.0010607419304215799,0.9944736730504664,0.0010607419304215799,0.7749045529238068,0.028612364828176775,0.7726076606067027,0.028904327734586743,0.42514009279411635,0.0017037164073858792,0.0,0.0,0.4,0.48989794855663565,,,4.633417032552507e-131,5.662840339286011e-131,-25110.24318852503,-23513.657369681838,119.57662822937168,127.55955732358764
mixed_sign_decimals_statsmodels,voyage-code-3,15,5,Statsmodels_OLS,0.05,0.9925936133504418,0.0018740643068829834,0.9925936133504418,0.0018740643068829834,0.8082798321820015,0.026611632558564635,0.8063235039389607,0.026883179829570378,0.4262154233496294,0.0025259066328414234,0.0,0.0,0.4,0.48989794855663565,,,1.0392400006622213e-143,1.7002074076268646e-143,-25149.31545556322,-23552.72963672003,71.39595995129869,79.37888904551464
mixed_sign_decimals_statsmodels,voyage-code-3,16,5,Statsmodels_OLS,0.05,0.9930629130670804,0.001717725186126076,0.9930629130670804,0.001717725186126076,0.7779979045371281,0.013225480583149799,0.7757325770324048,0.013360434466651314,0.4297050132759105,0.0012835161262263616,0.0,0.0,1.0,0.0,,,8.778720636822604e-133,1.7262046563147243e-132,-25093.35826548586,-23496.772446642666,82.38405936227089,90.36698845648684
mixed_sign_decimals_statsmodels,voyage-code-3,17,5,Statsmodels_OLS,0.05,0.9935287509647104,0.0011615281476796322,0.9935287509647104,0.0011615281476796322,0.7833755550126276,0.018064669695362533,0.7811651014923481,0.018249003059600935,0.4194297188851451,0.002774945176075905,0.0,0.0,0.4,0.48989794855663565,,,1.8473861793276322e-134,2.4199375000138486e-134,-25003.05755594801,-23406.471737104817,100.712431990965,108.69536108518096
mixed_sign_decimals_statsmodels,voyage-code-3,18,5,Statsmodels_OLS,0.05,0.9916203166007882,0.0016844364786742527,0.9916203166007882,0.0016844364786742527,0.7630587450716844,0.021329133382704087,0.7606409771642525,0.021546777600894948,0.41106193569910604,0.001863672748902202,0.0,0.0,0.0,0.0,,,8.091359701331696e-127,1.5820122605933067e-126,-25225.97078974357,-23629.384970900377,99.90162780843173,107.88455690264769
mixed_sign_decimals_statsmodels,voyage-code-3,19,5,Statsmodels_OLS,0.05,0.9938393003801054,0.0007929787052635339,0.9938393003801054,0.0007929787052635339,0.7693650038222207,0.012610453814818984,0.7670115854938759,0.012739131914970185,0.40629366007446743,0.001678090490593736,0.0,0.0,0.8,0.4000000000000001,,,2.825346093362211e-128,2.9211308172786003e-128,-25121.81142709202,-23525.225608248827,116.10393542261673,124.08686451683268
mixed_sign_decimals_statsmodels,voyage-3.5-lite,1,5,Statsmodels_OLS,0.05,0.999998419317101,3.16136579798787e-06,0.999998419317101,3.16136579798787e-06,0.7496613738477075,0.0229862087564212,0.7471068980706432,0.023220761906996935,0.4646912114052516,0.0015503175230904876,1.0,0.0,0.0,0.0,0.0,0.0,6.304599188161158e-121,1.245234543078384e-120,-26366.13351118165,-26207.273222206757,68.69748114596784,76.6804102401838
mixed_sign_decimals_statsmodels,voyage-3.5-lite,2,5,Statsmodels_OLS,0.05,0.9954301389504028,0.003821521113103782,0.9954301389504028,0.003821521113103782,0.7600239609585915,0.024211870243163406,0.7575752258663322,0.024458930143603844,0.3712274927332262,0.0017275830844150704,1.0,0.0,0.0,0.0,0.0,0.0,1.2383966972154882e-123,2.4765408568782007e-123,-25181.796279968326,-24213.466980839934,94.3369280165545,102.31985711077046
mixed_sign_decimals_statsmodels,voyage-3.5-lite,3,5,Statsmodels_OLS,0.05,0.9836987149117112,0.0036749624104656393,0.9836987149117112,0.0036749624104656393,0.7811472823295771,0.016830346026702605,0.7789140913329401,0.01700208425146484,0.4255008685671263,0.0027053410128642613,1.0,0.0,0.0,0.0,9.035751667771345e-216,0.0,4.468160311064451e-133,7.893487494491153e-133,-24697.65905280291,-23183.29740363014,73.50754496395231,81.49047405816827
mixed_sign_decimals_statsmodels,voyage-3.5-lite,4,5,Statsmodels_OLS,0.05,0.966786165276743,0.009424983526165599,0.966786165276743,0.009424983526165599,0.7589721675134233,0.023778043718595463,0.7565126998349887,0.02402067681776478,0.46623151860258816,0.002656284980219944,1.0,0.0,0.6,0.48989794855663565,3.7203049254416145e-14,4.5589572794152224e-14,1.3891274961872193e-126,1.662650868758495e-126,-24754.33193585737,-23165.729046108394,85.33230052056076,93.31522961477671
mixed_sign_decimals_statsmodels,voyage-3.5-lite,5,5,Statsmodels_OLS,0.05,0.9610088555053558,0.011057475523517355,0.9610088555053558,0.011057475523517355,0.7971449159784727,0.018196999894611047,0.7950749661415184,0.01838268356700505,0.49643227128040357,0.0017005686004791117,0.8,0.4000000000000001,1.0,0.0,8.78433715025164e-14,1.2237378435799884e-14,3.1021460575475242e-142,4.488873454089785e-142,-24780.31911356616,-23186.926466360652,54.87909065519568,62.86201974941164
mixed_sign_decimals_statsmodels,voyage-3.5-lite,6,5,Statsmodels_OLS,0.05,0.9603039492994521,0.030523033740498928,0.9603039492994521,0.030523033740498928,0.7734762748683164,0.023461268996549746,0.77116480828534,0.02370066970059619,0.5091916168175966,0.001123704450171791,0.0,0.0,0.0,0.0,,,8.525748546842344e-129,1.6316729090071189e-128,-24895.512571636227,-23298.92675279303,106.4405830464577,114.42351214067367
mixed_sign_decimals_statsmodels,voyage-3.5-lite,7,5,Statsmodels_OLS,0.05,0.9605258842910398,0.028025734052300532,0.9605258842910398,0.028025734052300532,0.7949895818902013,0.019122951672684317,0.7928976388482646,0.019318083832609686,0.512148893637778,0.004019472601458914,0.0,0.0,0.6,0.48989794855663565,,,7.582842892429183e-138,1.4713401418139768e-137,-25002.0132469245,-23405.427428081304,44.640443736867404,52.62337283108336
mixed_sign_decimals_statsmodels,voyage-3.5-lite,8,5,Statsmodels_OLS,0.05,0.9731600723229521,0.008648422881811215,0.9731600723229521,0.008648422881811215,0.7844349904015439,0.01411793192955959,0.7822353474464576,0.01426199245945305,0.5140694493670664,0.0053010267743265425,0.0,0.0,0.0,0.0,,,1.0675060606141675e-135,1.3879052565414437e-135,-24853.21320419842,-23256.62738535523,83.28405154201525,91.26698063623121
mixed_sign_decimals_statsmodels,voyage-3.5-lite,9,5,Statsmodels_OLS,0.05,0.9776635478347524,0.005041751907062742,0.9776635478347524,0.005041751907062742,0.7672966732831974,0.021147824844666187,0.7649221495411893,0.021363618975734217,0.5143981602619455,0.0024010056427606827,0.0,0.0,0.8,0.4,,,1.1767231834477833e-127,2.0915006878533276e-127,-24837.700600953416,-23241.114782110228,117.79812184834137,125.78105094255731
mixed_sign_decimals_statsmodels,voyage-3.5-lite,10,5,Statsmodels_OLS,0.05,0.9651633870707341,0.007680836215756286,0.9651633870707341,0.007680836215756286,0.7702937995341542,0.03290191977921696,0.7679498587130742,0.03323765365451509,0.5175041876319588,0.0029740987744480635,0.0,0.0,0.2,0.4,,,9.779200421563778e-129,1.7548647402697303e-128,-24805.376679639117,-23208.79086079592,120.10314039569316,128.0860694899091
mixed_sign_decimals_statsmodels,voyage-3.5-lite,11,5,Statsmodels_OLS,0.05,0.9668170515512378,0.006635801664146812,0.9668170515512378,0.006635801664146812,0.771890832254737,0.011159156425493328,0.7695631876859078,0.011273025368610577,0.5264363984463446,0.0014997349109749766,0.0,0.0,0.0,0.0,,,1.8532083237561176e-129,3.6083444687738464e-129,-24966.52907257247,-23369.94325372928,93.78801689635472,101.77094599057068
mixed_sign_decimals_statsmodels,voyage-3.5-lite,12,5,Statsmodels_OLS,0.05,0.9695405600891227,0.005501160835664352,0.9695405600891227,0.005501160835664352,0.7790492982728401,0.024090477099823697,0.7767946992756242,0.024336298294719894,0.5225911707039299,0.0013359850125418855,0.0,0.0,0.2,0.4000000000000001,,,1.4899660696538543e-130,2.9761336029067984e-130,-24990.616795424794,-23394.030976581602,92.52684839288229,100.50977748709825
mixed_sign_decimals_statsmodels,voyage-3.5-lite,13,5,Statsmodels_OLS,0.05,0.9672918865825206,0.005890358430563948,0.9672918865825206,0.005890358430563948,0.761177127198315,0.016993024932259036,0.7587401591085019,0.01716642314585355,0.5307441523575711,0.0017664422381462332,0.0,0.0,0.8,0.4,,,1.6768025972869875e-127,1.6095191270087557e-127,-24748.693448271766,-23152.107629428574,78.00912401089388,85.99205310510983
mixed_sign_decimals_statsmodels,voyage-3.5-lite,14,5,Statsmodels_OLS,0.05,0.9712481982467608,0.007727252710153282,0.9712481982467608,0.007727252710153282,0.7709265024254635,0.02432770586321244,0.7685890177563355,0.024575947759775847,0.5388513614231011,0.0006334446608562747,0.0,0.0,0.4,0.48989794855663565,,,1.316176458577106e-128,2.5940578517109177e-128,-24805.989850607653,-23209.40403176446,129.7220918234806,137.70502091769657
mixed_sign_decimals_statsmodels,voyage-3.5-lite,15,5,Statsmodels_OLS,0.05,0.9687424430019249,0.014879107607103093,0.9687424430019249,0.014879107607103093,0.8040687410613409,0.01714541117894764,0.8020694425007424,0.01732036435424301,0.5438856759776287,0.002915482782967032,0.0,0.0,0.4,0.48989794855663565,,,1.8369636566395614e-142,2.445306486788189e-142,-24956.717697895037,-23360.131879051845,80.55295031461131,88.53587940882726
mixed_sign_decimals_statsmodels,voyage-3.5-lite,16,5,Statsmodels_OLS,0.05,0.9147917796749241,0.1056766924376875,0.9147917796749241,0.1056766924376875,0.7753290052007262,0.0288429699049853,0.7730364440293052,0.02913728592442391,0.5421371112092892,0.0037545551191787503,0.0,0.0,1.0,0.0,,,8.271254363663549e-133,1.0461245384703193e-132,-24921.24946702852,-23324.663648185327,82.04730184456045,90.03023093877641
mixed_sign_decimals_statsmodels,voyage-3.5-lite,17,5,Statsmodels_OLS,0.05,0.9676609315239839,0.0037239998392640315,0.9676609315239839,0.0037239998392640315,0.7985689594981302,0.009813420106181088,0.7965135407174989,0.009913557046040071,0.5528917960763577,0.0007041386008672988,0.0,0.0,0.4,0.48989794855663565,,,1.8818076941480412e-140,3.200545092689622e-140,-24977.86137876258,-23381.275559919384,72.75573697407579,80.73866606829174
mixed_sign_decimals_statsmodels,voyage-3.5-lite,18,5,Statsmodels_OLS,0.05,0.9661672718666733,0.008461811211185596,0.9661672718666733,0.008461811211185596,0.7697283645882367,0.01405275935693594,0.7673786540228105,0.014196154860578148,0.5484650780585165,0.0025315791063336025,0.0,0.0,0.0,0.0,,,1.2674233164020137e-129,2.4649678882762096e-129,-24893.309758227377,-23296.723939384185,88.5829757634089,96.56590485762486
mixed_sign_decimals_statsmodels,voyage-3.5-lite,19,5,Statsmodels_OLS,0.05,0.9678642159931918,0.0050490821882764655,0.9678642159931918,0.0050490821882764655,0.7805872791348877,0.003356087897944655,0.7783483738199376,0.003390333692821672,0.5467812694991689,0.0019281067116064875,0.0,0.0,0.8,0.4000000000000001,,,2.23507411322122e-133,2.519589042220023e-133,-24906.311264089185,-23309.725445245993,95.24312000735783,103.22604910157379
mixed_sign_decimals_statsmodels,voyage-3-large,1,5,Statsmodels_OLS,0.05,0.999999930185186,1.396296280375964e-07,0.999999930185186,1.396296280375964e-07,0.74393578175015,0.011552487285866537,0.7413228815639268,0.0116703698091917,0.3466652653765584,0.0019527481784800689,1.0,0.0,0.0,0.0,0.0,0.0,7.193033991395092e-120,1.0659259975758555e-119,-26273.983063721047,-26115.122774746145,77.35778544140268,85.34071453561864
mixed_sign_decimals_statsmodels,voyage-3-large,2,5,Statsmodels_OLS,0.05,0.9961013371278764,0.005695201586617664,0.9961013371278764,0.005695201586617664,0.7320470580708822,0.02886660829148217,0.7293128443777279,0.02916116551894626,0.31709048493192193,0.0020177347498757828,1.0,0.0,0.0,0.0,0.0,0.0,1.0282966756189872e-113,2.056586967100129e-113,-25064.183550015754,-24095.85425088736,137.91998893600746,145.90291803022342
mixed_sign_decimals_statsmodels,voyage-3-large,3,5,Statsmodels_OLS,0.05,0.9959315916987779,0.0007457830718241653,0.9959315916987779,0.0007457830718241653,0.7628221952381765,0.008654842457495841,0.7604020135569334,0.008743157176449861,0.35389158677046273,0.0012669702431311132,1.0,0.0,0.0,0.0,3.1258933578330877e-214,0.0,1.896850461828664e-126,3.0503236132115685e-126,-24975.316799277545,-23460.95515010478,106.30422020124163,114.28714929545758
mixed_sign_decimals_statsmodels,voyage-3-large,4,5,Statsmodels_OLS,0.05,0.9953809604147592,0.0009985965268922991,0.9953809604147592,0.0009985965268922991,0.7386467008362724,0.018517761613063215,0.7359798304366424,0.01870671836421692,0.3715788075449942,0.0025984476386345977,1.0,0.0,0.6,0.48989794855663565,2.604169227903697e-14,3.190525271961687e-14,1.256757292575708e-119,1.9447855331018098e-119,-25001.653560755414,-23413.050671006436,118.15521277331182,126.13814186752776
mixed_sign_decimals_statsmodels,voyage-3-large,5,5,Statsmodels_OLS,0.05,0.9956953842199507,0.0002900053443283885,0.9956953842199507,0.0002900053443283885,0.782655324772259,0.022592806077490504,0.7804375219638127,0.022823344915015923,0.3740683424191347,0.0010088441423869257,0.8,0.4000000000000001,1.0,0.0,7.247474574652764e-14,1.079125908158657e-14,5.957364372422482e-136,9.361559869304755e-136,-24928.458192502992,-23335.065545297486,83.42066227980065,91.4035913740166
mixed_sign_decimals_statsmodels,voyage-3-large,6,5,Statsmodels_OLS,0.05,0.9964300411804885,0.0009254435314603705,0.9964300411804885,0.0009254435314603705,0.767173275055765,0.028660785568260377,0.7647974921481706,0.028953242563854835,0.38680561647223644,0.0023450894528660726,0.0,0.0,0.0,0.0,,,4.287288358076525e-126,6.124673236553488e-126,-24993.834583934797,-23397.248765091605,116.73073645775578,124.71366555197173
mixed_sign_decimals_statsmodels,voyage-3-large,7,5,Statsmodels_OLS,0.05,0.9948060933789865,0.0015323556109265366,0.9948060933789865,0.0015323556109265366,0.7826357376995652,0.023653052520274852,0.7804177350230301,0.02389441019905314,0.381736355786647,0.002255276581001698,0.0,0.0,0.6,0.48989794855663565,,,1.2163819552001348e-131,2.4306175659877153e-131,-24870.739867954577,-23274.154049111385,66.27284212296502,74.25577121718098
mixed_sign_decimals_statsmodels,voyage-3-large,8,5,Statsmodels_OLS,0.05,0.9948174059028829,0.0017304802525337486,0.9948174059028829,0.0017304802525337486,0.7810208555219482,0.016550316225948027,0.7787863744558458,0.01671919700376383,0.39055887841879916,0.0027289540882320033,0.0,0.0,0.0,0.0,,,9.009488425882077e-133,1.793385870992723e-132,-24926.212665292922,-23329.626846449726,90.48430657306692,98.46723566728288
mixed_sign_decimals_statsmodels,voyage-3-large,9,5,Statsmodels_OLS,0.05,0.9947287696838496,0.0011908426431999285,0.9947287696838496,0.0011908426431999285,0.7619438951782749,0.015810832833230978,0.7595147512515225,0.01597216786214147,0.3885088304180181,0.0007309425988883245,0.0,0.0,0.8,0.4,,,5.0442685731232406e-126,9.045052827540403e-126,-24867.01240256138,-23270.42658371818,127.80272329371704,135.785652387933
