experiment,model,size,linear_r2,pca_r2,pca_var_comp_1,pca_var_comp_2,pca_var_comp_3,pca_var_comp_4,pca_var_comp_5,pca_cumulative_var_5
mixed_sign_decimals,voyage-finance-2,9,0.9915041583995952,-1196.0615885612754,0.4489863512580085,0.08483056417273598,0.05042120277319643,0.04305503510125583,0.037964778308004404,0.6652579316132011
mixed_sign_decimals,voyage-finance-2,10,0.987895466608662,-1500.7759564108048,0.4459556999861776,0.09027960404178997,0.055312880750546425,0.04454610300476556,0.040575628646803134,0.6766699164300827
mixed_sign_decimals,voyage-finance-2,11,0.991350684569923,-1503.821676729878,0.4585489002346195,0.07739914623623204,0.050036007182307815,0.04442451909229905,0.03874916625344254,0.669157738998901
mixed_sign_decimals,voyage-finance-2,12,0.9909517666192238,-1432.8810749010752,0.4601990002679085,0.07893116896425874,0.05162055274867012,0.04095208064470089,0.0377389536717696,0.669441756297308
mixed_sign_decimals,voyage-finance-2,13,0.9872187785542496,-1840.7416954983196,0.4566766019899686,0.06805896346190614,0.05072872250009346,0.0453223814004697,0.043082544300674736,0.6638692136531126
mixed_sign_decimals,voyage-finance-2,14,0.9868398537671593,-1281.6840596701688,0.45952119057070784,0.0857233196142009,0.053965414562860275,0.04331572512782329,0.03443623152140061,0.676961881396993
mixed_sign_decimals,voyage-finance-2,15,0.9900589579744742,-1447.1910491965882,0.4682624658265569,0.08241221265386511,0.044019335681148804,0.04108516375396152,0.03922006789741851,0.6749992458129508
mixed_sign_decimals,voyage-finance-2,16,0.9839507543257618,-1841.6156593671922,0.4632857070858492,0.0799268489345336,0.0506514611083552,0.04718169929848802,0.03722022496865262,0.6782659413958786
mixed_sign_decimals,voyage-finance-2,17,0.9846810015909297,-1533.4140917437794,0.45699230189104734,0.07963402896208789,0.05415060682729103,0.040563804331424924,0.0365044855656096,0.6678452275774608
mixed_sign_decimals,voyage-finance-2,18,0.9815621784004118,-1793.116455288744,0.46837423359301983,0.07612343993212409,0.05004981867991191,0.04144806643511576,0.03740101695750399,0.6733965755976755
mixed_sign_decimals,voyage-finance-2,19,0.9875762510588026,-1407.568704767044,0.4660060849943759,0.07854816880012198,0.0501525253426256,0.03885264201640132,0.0339552689408405,0.6675146900943651
mixed_sign_decimals,voyage-3-large,1,0.9999987474639505,-1534.1210061307759,0.3450511085560409,0.190575502562182,0.11977255825785828,0.09223940773129255,0.06088285694586475,0.8085214340532384
mixed_sign_decimals,voyage-3-large,2,0.9991714010885214,-1120.1877498586116,0.3160193329779336,0.16425888624755625,0.08912103507009006,0.05326289711814382,0.039307740237858435,0.6619698916515822
mixed_sign_decimals,voyage-3-large,3,0.9960622209419427,-1255.3538972227082,0.35156976172640947,0.16620814411517598,0.07636979556130516,0.03954380305319492,0.036563508127895425,0.670255012583981
mixed_sign_decimals,voyage-3-large,4,0.9970943571190217,-1096.319055469973,0.37347478468098333,0.1515050798641035,0.07275152040869248,0.03967088746976652,0.03751135494701063,0.6749136273705565
mixed_sign_decimals,voyage-3-large,5,0.9958516447099379,-1422.6406451999203,0.373157340232908,0.1678255130051682,0.07254790780950977,0.042419542476823495,0.03356796743834074,0.6895182709627502
mixed_sign_decimals,voyage-3-large,6,0.9976988953240988,-1177.4727221982912,0.3828880066058975,0.16529950117504322,0.07317859738724024,0.03799346994959413,0.03625480898330923,0.6956143841010842
mixed_sign_decimals,voyage-3-large,7,0.9949972908255245,-1310.478997701134,0.3803510508204249,0.1569077782807296,0.0721576850934101,0.04120967252258474,0.035103198126660316,0.6857293848438097
mixed_sign_decimals,voyage-3-large,8,0.9955736422731957,-1517.0920640525378,0.38887922699381255,0.1564122199902258,0.07290042396861228,0.04239241543149897,0.034674708703983204,0.6952589950881329
mixed_sign_decimals,voyage-3-large,9,0.9974153486214925,-1130.3007382103558,0.3890310385839257,0.1560591012891263,0.06676343706194957,0.040570758587469426,0.03462749740606035,0.6870518329285312
mixed_sign_decimals,voyage-3-large,10,0.9961315386720768,-1258.2008028291805,0.3826892156645277,0.16095139326797187,0.07281090050725526,0.04236945138465635,0.03245451405933774,0.6912754748837489
mixed_sign_decimals,voyage-3-large,11,0.9960791984544153,-1259.4898737165793,0.3864628813224445,0.15498972009240095,0.0685821923303284,0.04080424143386205,0.03855608178339166,0.6893951169624275
mixed_sign_decimals,voyage-3-large,12,0.9932979014895166,-1360.5466174827473,0.39203195039247307,0.15207762699128013,0.07170227188513367,0.042138361325806124,0.03711031232604033,0.6950605229207334
mixed_sign_decimals,voyage-3-large,13,0.9952984983804384,-1504.649295056308,0.3852378693559527,0.14072871799606806,0.07350684043133374,0.04409095450118074,0.04044917155206615,0.6840135538366013
mixed_sign_decimals,voyage-3-large,14,0.9976111041514293,-1079.8403201017868,0.39716958999011065,0.15744878070607352,0.07041889245416412,0.04009259582658565,0.03312734099314984,0.6982571999700837
mixed_sign_decimals,voyage-3-large,15,0.995097473052395,-1218.7164979409508,0.3901230531163184,0.15545008865194204,0.07185257465463225,0.044881325842415734,0.03398877683735579,0.6962958191026642
mixed_sign_decimals,voyage-3-large,16,0.9969661069775945,-1534.009946494015,0.394596190233237,0.15284525468433746,0.07755005769028744,0.0434437197265283,0.0371832963467452,0.7056185186811353
mixed_sign_decimals,voyage-3-large,17,0.9958496605544364,-1294.6924765416422,0.39031233717355246,0.14759339275285716,0.07173686548415563,0.0455928876201846,0.0404252130574076,0.6956606960881575
mixed_sign_decimals,voyage-3-large,18,0.9911105525997587,-1491.9847540060418,0.3920738189440604,0.1503835383170718,0.06920931041699649,0.045405332871852964,0.034526744588179566,0.6915987451381613
mixed_sign_decimals,voyage-3-large,19,0.9954553610330447,-1140.4866635841452,0.38691678657825185,0.14749265250720045,0.06965997040344235,0.04291090495971885,0.03768292704499973,0.6846632414936134
mixed_sign_decimals,voyage-law-2,1,0.9999994800167408,-1542.5161357601937,0.37994294592944544,0.13107345447599633,0.08966757624374251,0.07338071487076886,0.0607887761725524,0.7348534676925057
mixed_sign_decimals,voyage-law-2,2,0.9991819655397207,-1041.848079068224,0.333559235508632,0.0928549189155863,0.060565577945074424,0.05199579286799996,0.04413191814856993,0.5831074433858626
mixed_sign_decimals,voyage-law-2,3,0.9978984159895266,-1080.9901350840585,0.3117295392224535,0.0853608343519293,0.0573775891435507,0.05089824974368225,0.04619930687114253,0.5515655193327582
mixed_sign_decimals,voyage-law-2,4,0.9976865176303626,-786.5675099053078,0.3110981140798761,0.0837078403359543,0.05521844353715139,0.047162773242097084,0.040699639261677086,0.5378868104567559
mixed_sign_decimals,voyage-law-2,5,0.9954588861343747,-1081.4571513852454,0.3209298927421425,0.090054415201441,0.051979774822309394,0.04671327869334944,0.04028444645177601,0.5499618079110183
mixed_sign_decimals,voyage-law-2,6,0.9960742657424556,-905.8441364313619,0.3293397409780983,0.09388714611776162,0.04608486995875001,0.04357662061741912,0.03832872411153517,0.5512171017835642
mixed_sign_decimals,voyage-law-2,7,0.99550722380638,-1053.6133659566085,0.3419580502490872,0.08862308975078008,0.04738489286524829,0.041388528840337814,0.035075226102032425,0.5544297878074858
mixed_sign_decimals,voyage-law-2,8,0.9932707349762492,-1199.667039570369,0.352747674782422,0.09683014227194552,0.040653460356501595,0.03900863110274199,0.03293941894464581,0.5621793274582569
mixed_sign_decimals,voyage-law-2,9,0.9961865128726318,-943.1534431359048,0.35960305136049225,0.09913743497503097,0.04153814346751715,0.038289464579843085,0.031922443985563924,0.5704905383684473
mixed_sign_decimals,voyage-law-2,10,0.9949624101992044,-1083.3992407491928,0.35762373005667886,0.11228824078973008,0.04254258689779276,0.03433519872957201,0.03321907576679371,0.5800088322405674
mixed_sign_decimals,voyage-law-2,11,0.9942887636334993,-1114.9309042318155,0.37127324115927585,0.10496533676008012,0.04661380319808399,0.03803320022605211,0.03332816336527023,0.5942137447087623
mixed_sign_decimals,voyage-law-2,12,0.9961020386074109,-1172.1994750627039,0.37833749047140747,0.10836526049374211,0.04967166292435862,0.03751245505744987,0.03512531028599399,0.609012179232952
mixed_sign_decimals,voyage-law-2,13,0.9946528804343389,-1402.7225127570782,0.38198849563001874,0.10363407822304925,0.04501164442103438,0.03850271375642699,0.032834969250119625,0.601971901280649
mixed_sign_decimals,voyage-law-2,14,0.9948397975090644,-984.2457364760844,0.38300241390429574,0.1193396548238125,0.051149266763907957,0.03429244003000894,0.02939304731384414,0.6171768228358694
mixed_sign_decimals,voyage-law-2,15,0.9972266865353557,-1096.7646632729775,0.39379840371501623,0.11691316652456225,0.051686725885648085,0.03623452011201017,0.03175542808082882,0.6303882443180655
mixed_sign_decimals,voyage-law-2,16,0.9945314190840899,-1586.180563532991,0.4053895184627177,0.1130668140745318,0.052429072013852246,0.03647735369809676,0.026995469349241717,0.6343582275984403
mixed_sign_decimals,voyage-law-2,17,0.9959661475295556,-1223.1395427594555,0.40965219060826075,0.09814800983239093,0.04865239704954337,0.034528754903541736,0.02713723231627815,0.618118584710015
mixed_sign_decimals,voyage-law-2,18,0.993580079215356,-1464.2036204535198,0.39662234356794046,0.08493533236385781,0.04670109040903051,0.03427902203224643,0.028018470404060462,0.5905562587771357
mixed_sign_decimals,voyage-law-2,19,0.9925728860167846,-1055.2388808098601,0.3857078511914609,0.0758801943917361,0.04421158856606176,0.036523798123382696,0.03204060249922774,0.5743640347718691
mixed_sign_decimals,voyage-3.5-lite,1,0.9999898735511626,-1972.850283661808,0.4642490730202484,0.12522027606396333,0.0787761209190759,0.06723468060888656,0.05333492137516107,0.7888150719873354
mixed_sign_decimals,voyage-3.5-lite,2,0.9978770237448492,-1274.2485712820517,0.37085925785715185,0.08720295736382053,0.06340098785965988,0.04549232084328725,0.040093922003213836,0.6070494459271333
mixed_sign_decimals,voyage-3.5-lite,3,0.9864949505518554,-1486.0093878284579,0.42742288894198605,0.08839732496590151,0.03951553180842821,0.03313736549099026,0.030725438086231942,0.619198549293538
mixed_sign_decimals,voyage-3.5-lite,4,0.9816005145068182,-1344.7428702633733,0.4642410378075425,0.08075388434444256,0.03810004712753966,0.03451207772982303,0.02956912380302306,0.6471761708123708
mixed_sign_decimals,voyage-3.5-lite,5,0.9770796775366241,-1859.7348478123085,0.496515431670727,0.07512522031316962,0.0348461705643123,0.03442437224828155,0.02941673642384182,0.6703279312203322
mixed_sign_decimals,voyage-3.5-lite,6,0.9818911985067692,-1516.688660382868,0.507439727398728,0.0706643222676734,0.039702356754831414,0.030869776680166165,0.026850023475571656,0.6755262065769706
mixed_sign_decimals,voyage-3.5-lite,7,0.9721468457329455,-1712.3399704029496,0.5162262990912251,0.07191859707491938,0.03606874796936628,0.033609196999071674,0.02629686462951789,0.6841197057641003
mixed_sign_decimals,voyage-3.5-lite,8,0.9707970951407354,-1950.9457564230265,0.5153379514415232,0.0649549630377198,0.03743289093468614,0.032751864344877216,0.027268162076068705,0.6777458318348751
mixed_sign_decimals,voyage-3.5-lite,9,0.9792564800446537,-1537.4191140837938,0.5137195776811585,0.07054946323923285,0.035966385763450924,0.03265059669886469,0.024771069761632555,0.6776570931443395
mixed_sign_decimals,voyage-3.5-lite,10,0.9648306988081109,-1767.7536734175644,0.5163456134833676,0.07046276395594814,0.03892113588112366,0.030286061751710648,0.026827824871186137,0.6828433999433363
mixed_sign_decimals,voyage-3.5-lite,11,0.9755631868304281,-1578.7534374969773,0.5278823100721036,0.06882083478552792,0.034007928435766006,0.02957225672729921,0.027438498288567984,0.6877218283092649
mixed_sign_decimals,voyage-3.5-lite,12,0.9746211748395646,-1697.8879741972416,0.5219534622906731,0.0643591190717879,0.037072871363984634,0.03470600501582752,0.027026235059983597,0.6851176928022568
mixed_sign_decimals,voyage-3.5-lite,13,0.9681278569613865,-2096.8974592906034,0.5325682447075831,0.06444456903574991,0.03927823774499008,0.029559988381271867,0.02657762295577535,0.6924286628253703
mixed_sign_decimals,voyage-3.5-lite,14,0.9848674942813452,-1551.8144040047275,0.5380758978500343,0.05806809680999622,0.03755128744908231,0.03186785228411276,0.026599726926165274,0.6921628613193909
mixed_sign_decimals,voyage-3.5-lite,15,0.9846128615392062,-1669.696396156968,0.5403418536804263,0.06446602098933489,0.0360247157931765,0.032953707054699195,0.026061197331584424,0.6998474948492213
mixed_sign_decimals,voyage-3.5-lite,16,0.739258335855934,-2046.4073042453279,0.5495681820311104,0.061509903599307046,0.03974394003691474,0.029500128472937696,0.02384360391017444,0.7041657580504443
mixed_sign_decimals,voyage-3.5-lite,17,0.9767352101713404,-1834.9030011107413,0.5533849468681864,0.0569630150379102,0.03308149279739559,0.030791798794660485,0.02280568727798229,0.6970269407761349
mixed_sign_decimals,voyage-3.5-lite,18,0.9624508152736231,-1879.850296062967,0.5522582917663822,0.05957573866206544,0.03229803661830239,0.025480052083567076,0.022829024250901834,0.692441143381219
mixed_sign_decimals,voyage-3.5-lite,19,0.9757707265024,-1651.5359462010867,0.5500747933383568,0.05913078989521678,0.034131252335044535,0.029029364633267118,0.022280076990431316,0.6946462771923166
mixed_sign_decimals,voyage-3.5,1,0.999999885345503,-2039.0167565568004,0.45195890548765977,0.19107592809773002,0.11504004873813363,0.053773884475727576,0.0394425647236077,0.8512913315228589
mixed_sign_decimals,voyage-3.5,2,0.9935998479701822,-1247.3016896019894,0.4057699545844311,0.14319773277344347,0.04900302701778976,0.04192924509001637,0.03180588381060956,0.6717058432762903
mixed_sign_decimals,voyage-3.5,3,0.9724223481367403,-1312.9080383633295,0.38137867284683624,0.09749946713184142,0.05730031247135577,0.03969398413274993,0.02918924979467201,0.6050616863774554
mixed_sign_decimals,voyage-3.5,4,0.9824114702435842,-1185.2910403402802,0.4093550602452072,0.08713102314764667,0.04512290425261583,0.03211750833192196,0.027666543171879533,0.6013930391492711
mixed_sign_decimals,voyage-3.5,5,0.9678161395966127,-1493.4776903433662,0.43415362344030944,0.08946538339546793,0.05668107395400718,0.03832592805774453,0.026869030474117036,0.645495039321646
mixed_sign_decimals,voyage-3.5,6,0.9841029794010944,-1216.2689235099233,0.4457413168085456,0.09004240077283478,0.056443612803288336,0.034791089531671225,0.028733822075312564,0.6557522419916526
mixed_sign_decimals,voyage-3.5,7,0.9840668662055209,-1397.161786261973,0.44669295908337114,0.09771282273724938,0.06044518300059329,0.03266529308234737,0.02545283726678794,0.6629690951703491
mixed_sign_decimals,voyage-3.5,8,0.9814258061489258,-1514.5640499536464,0.4436098628928394,0.08960742408379194,0.06491979568318283,0.0331208809970436,0.02879699628746555,0.6600549599443233
mixed_sign_decimals,voyage-3.5,9,0.9683393243604751,-1169.25278556995,0.43539885804646916,0.09730375232978182,0.060679320143730064,0.031137952801538606,0.025928212274300786,0.6504480955958204
mixed_sign_decimals,voyage-3.5,10,0.9766390376947732,-1260.1348090124143,0.41859008547174087,0.10630855414811731,0.06603247179941056,0.031902440918833645,0.027863107770915933,0.6506966601090183
mixed_sign_decimals,voyage-3.5,11,0.9746154837070681,-1302.2528537533628,0.4282863457556674,0.09903096295726548,0.06327025276126406,0.03173765972234416,0.02470244196263114,0.6470276631591723
mixed_sign_decimals,voyage-3.5,12,0.972173077296822,-1389.7007521777948,0.4352578962800143,0.09149706726413534,0.06484416825145961,0.03332349093614511,0.029947024964453464,0.6548696476962078
mixed_sign_decimals,voyage-3.5,13,0.9682452262344897,-1593.2313259069074,0.42689853412973666,0.11596818734744917,0.05832872714265845,0.03667515432044511,0.02562836332556531,0.6634989662658547
mixed_sign_decimals,voyage-3.5,14,0.9862279314240316,-1123.138301875086,0.43092346732358,0.09190343947680454,0.06142296996143758,0.03384319243204877,0.02928147900701957,0.6473745482008906
mixed_sign_decimals,voyage-3.5,15,0.9863368812883183,-1137.1600143924502,0.42598656362128523,0.1120424084422492,0.062017456263076864,0.03244014037927143,0.025344533218259396,0.6578311019241421
mixed_sign_decimals,voyage-3.5,16,0.9740262396831674,-1600.6721996199246,0.4294882778064097,0.10187539080341813,0.06115559361901234,0.034297611951243236,0.026464388134009184,0.6532812623140927
mixed_sign_decimals,voyage-3.5,17,0.9602670572082757,-1284.8556874844899,0.4112676026615162,0.10523993184033091,0.06243706098283975,0.03193325071061827,0.026078742071685146,0.6369565882669902
mixed_sign_decimals,voyage-3.5,18,0.9600269692118955,-1381.8779483145918,0.3988522642051716,0.09610206729762885,0.05961998224709695,0.03199297599981456,0.026168601820757725,0.6127358915704697
mixed_sign_decimals,voyage-3.5,19,0.9616703145171801,-1026.0608109972864,0.38299914683926567,0.0960428027685811,0.056439544577206784,0.028542017432894768,0.02630105712732441,0.5903245687452727
mixed_sign_decimals,voyage-multimodal-3,1,,,,,,,,
mixed_sign_decimals,voyage-multimodal-3,2,,,,,,,,
mixed_sign_decimals,voyage-multimodal-3,3,,,,,,,,
mixed_sign_decimals,voyage-multimodal-3,4,,,,,,,,
mixed_sign_decimals,voyage-multimodal-3,5,,,,,,,,
mixed_sign_decimals,voyage-multimodal-3,6,,,,,,,,
mixed_sign_decimals,voyage-multimodal-3,7,,,,,,,,
mixed_sign_decimals,voyage-multimodal-3,8,,,,,,,,
mixed_sign_decimals,voyage-multimodal-3,9,,,,,,,,
mixed_sign_decimals,voyage-multimodal-3,10,,,,,,,,
mixed_sign_decimals,voyage-multimodal-3,11,,,,,,,,
mixed_sign_decimals,voyage-multimodal-3,12,,,,,,,,
mixed_sign_decimals,voyage-multimodal-3,13,,,,,,,,
mixed_sign_decimals,voyage-multimodal-3,14,,,,,,,,
mixed_sign_decimals,voyage-multimodal-3,15,,,,,,,,
mixed_sign_decimals,voyage-multimodal-3,16,,,,,,,,
mixed_sign_decimals,voyage-multimodal-3,17,,,,,,,,
mixed_sign_decimals,voyage-multimodal-3,18,,,,,,,,
mixed_sign_decimals,voyage-multimodal-3,19,,,,,,,,
mixed_int_decimal,text-embedding-3-small,1,0.999428820567351,-3.744264692668377,0.20719833419755102,0.10013473303416401,0.0813100779941502,0.06208042372432504,0.05408131779993934,0.5048048867501296
mixed_int_decimal,text-embedding-3-small,2,0.9914251067152752,0.3699086411982404,0.16086429223834223,0.06792262413787446,0.0490866428028386,0.03935187831279336,0.03368365979545304,0.3509090972873017
mixed_int_decimal,text-embedding-3-small,3,0.9379854503885993,-0.0403669351607745,0.10948598204484475,0.046372712476926314,0.0364174248655007,0.028442634056574573,0.02591412650687124,0.2466328799507176
mixed_int_decimal,text-embedding-3-small,4,0.9273698334477724,0.0017092451634528327,0.08286413444771201,0.06263808981123838,0.03460424801519862,0.029707162248870364,0.026881367109760093,0.23669500163277946
mixed_int_decimal,text-embedding-3-small,5,0.9624683059908397,-0.002623751915162398,0.09718247540057284,0.039201976992786665,0.03186857610955498,0.026570215519610904,0.025544554459948257,0.22036779848247362
mixed_int_decimal,text-embedding-3-small,6,0.9026052349783138,-0.005830580208961766,0.07005361740646644,0.03651354122830069,0.03409694367924884,0.026144743285914516,0.02470086025161679,0.19150970585154728
mixed_int_decimal,text-embedding-3-small,7,0.9225669929368675,-0.0235562682933379,0.07261568826053286,0.05002589151444803,0.03066631627648173,0.026846313706387022,0.02448405845006139,0.204638268207911
mixed_int_decimal,text-embedding-3-small,8,0.8958185699642968,-0.009828781628149263,0.07539113079778666,0.04024790388344899,0.03050254288017835,0.025954389631414884,0.02508268932422027,0.19717865651704916
mixed_int_decimal,text-embedding-3-small,9,0.917166831518395,-0.046893747901949556,0.07330374082622768,0.03749675700282895,0.03060863579986631,0.02421776571835389,0.023215105211603707,0.1888420045588805
mixed_int_decimal,text-embedding-3-small,10,0.8926519326881819,-3.368304996009819e-05,0.06724116941472606,0.04467547573868378,0.02843973378134341,0.0272214631597917,0.022185690632809816,0.18976353272735477
mixed_int_decimal,text-embedding-3-small,11,0.9183632720365423,-0.005714577923273456,0.07030890499670163,0.04054860197785671,0.03142693494592832,0.024218570828514873,0.02302991773689418,0.1895329304858957
mixed_int_decimal,text-embedding-3-small,12,0.9341473269098954,-2.8038745345515537e-05,0.07490893516924853,0.035053646763276124,0.03100220005615175,0.02407882204848723,0.023102702221417113,0.18814630625858075
mixed_int_decimal,text-embedding-3-small,13,0.8896206088309914,-0.0039048584720213775,0.07674390334991722,0.03943486285993647,0.029029172671326146,0.024826080304588414,0.023718725184854905,0.19375274437062315
mixed_int_decimal,text-embedding-3-small,14,0.9113030273014959,-0.012765588210075896,0.07475269019196501,0.042306877913312904,0.029125921785093576,0.02452280022575598,0.02181458018307099,0.19252287029919846
mixed_int_decimal,text-embedding-3-small,15,0.8880025214878804,-0.006193032863810233,0.07778550670459826,0.03762465660012667,0.028127324306056977,0.02471434670114925,0.021778484768704445,0.19003031908063558
mixed_int_decimal,text-embedding-3-small,16,0.9052449973193096,-5.593081920940435e-06,0.0756613434748528,0.0358497234624423,0.02710666140066044,0.025142564619380598,0.02236466595855714,0.18612495891589328
mixed_int_decimal,text-embedding-3-small,17,0.9093952791948586,-0.04010328912915173,0.07822633574752098,0.04410667002837976,0.027532486469462086,0.024925059643208878,0.02112687155103892,0.19591742343961063
mixed_int_decimal,text-embedding-3-small,18,0.9374048835286058,-0.0004744780611096733,0.07936059165238898,0.03792221049673365,0.026662169551343536,0.024739733666215895,0.02155405708688549,0.19023876245356755
mixed_int_decimal,text-embedding-3-small,19,0.9116059970942261,-0.0009191411395703675,0.07678098543310721,0.03918213819546424,0.027532236904852573,0.024101634228817566,0.020559422433043137,0.1881564171952847
mixed_int_decimal,text-embedding-3-large,1,0.9984886780887037,-22.865539553757852,0.19204431412999404,0.08103130735283591,0.06709232697156045,0.05633486340764992,0.047529526581779405,0.4440323384438197
mixed_int_decimal,text-embedding-3-large,2,0.9936691202607134,0.5057968720991948,0.15542861049254816,0.05581298182106076,0.040342902821140586,0.035807203463092664,0.03238694987568444,0.31977864847352666
mixed_int_decimal,text-embedding-3-large,3,0.9689937607418998,-0.14961432969938815,0.14383521228194124,0.036543840820812454,0.03442126548527855,0.028857042184342114,0.024113644643627478,0.26777100541600185
mixed_int_decimal,text-embedding-3-large,4,0.9710444338089912,0.004965685571692968,0.1343790803174613,0.040661188231875416,0.03378166595137523,0.027844997093778995,0.02659868969613103,0.263265621290622
mixed_int_decimal,text-embedding-3-large,5,0.9621086201118537,-0.002428822996020541,0.12307466029968592,0.030673318368295024,0.026597174807295315,0.026476480925006336,0.023024354171339172,0.22984598857162178
mixed_int_decimal,text-embedding-3-large,6,0.9370144363006918,-0.005808180420202369,0.10365175433752297,0.026130465708099855,0.02425004148452683,0.024047383531262102,0.021689937019093632,0.19976958208050538
mixed_int_decimal,text-embedding-3-large,7,0.9324613729223606,-0.023547874715382555,0.10408373665502757,0.027443961208836604,0.024880601956744044,0.022168700112256263,0.021368450333844657,0.19994545026670915
mixed_int_decimal,text-embedding-3-large,8,0.9408791680639091,-0.009828554930419342,0.1024012610910284,0.024141755525310806,0.022089158260344386,0.02168972704565118,0.02059988183720762,0.19092178375954239
mixed_int_decimal,text-embedding-3-large,9,0.9472249574958962,-0.046893724803773296,0.10779509627381426,0.02394372676274763,0.020646372387844378,0.01944733443289719,0.018747973180391956,0.19058050303769541
mixed_int_decimal,text-embedding-3-large,10,0.9374610265646612,-3.3680699632387956e-05,0.10772189148395948,0.024021678391180343,0.022809408246899875,0.02138945272170702,0.01921700829047554,0.19515943913422226
mixed_int_decimal,text-embedding-3-large,11,0.9180570478623976,-0.0057145776989102615,0.09810661157468915,0.021093506187500912,0.02089976593099904,0.018257979033108957,0.01790772310102636,0.17626558582732443
mixed_int_decimal,text-embedding-3-large,12,0.9382750399943166,-2.8038724724011033e-05,0.09460556894136948,0.02346580293419265,0.020611444042795565,0.019326157237955464,0.017828697395573287,0.17583767055188643
mixed_int_decimal,text-embedding-3-large,13,0.9388500099895095,-0.003904858469695016,0.10867287855267721,0.023163260997624804,0.02085303330147004,0.02016308464794636,0.018975946716222145,0.19182820421594055
mixed_int_decimal,text-embedding-3-large,14,0.9233088851881756,-0.01276558820986029,0.09575250035361389,0.021414822672585106,0.019792859433711372,0.01927213268601002,0.0180049955501343,0.1742373106960547
mixed_int_decimal,text-embedding-3-large,15,0.9271452859635557,-0.006193032863790915,0.09654782233593684,0.02426174270449606,0.01886473311347224,0.018136331783654668,0.0165629517262939,0.17437358166385372
mixed_int_decimal,text-embedding-3-large,16,0.9397999640620331,-5.593081918497944e-06,0.10741450799040665,0.020540171245020607,0.01983093876502594,0.018540094045049384,0.017467374249301785,0.18379308629480437
mixed_int_decimal,text-embedding-3-large,17,0.9217132733160366,-0.04010328912915173,0.09607297175462581,0.021702205658815595,0.019927183152909457,0.018395200869450776,0.017329039089733846,0.17342660052553546
mixed_int_decimal,text-embedding-3-large,18,0.930527581478292,-0.0004744780611096733,0.09633516395692593,0.0250663786758942,0.01986266919472464,0.018059851553829522,0.016777012146475152,0.17610107552784945
mixed_int_decimal,text-embedding-3-large,19,0.9167008444827155,-0.0009191411395703675,0.10594772279508122,0.022126464906168545,0.017795444300580433,0.016974937214832633,0.016864499970437197,0.17970906918710006
mixed_int_decimal,text-embedding-ada-002,1,0.9988608704319749,-2.862094462326892,0.17583680609690633,0.08929601106308188,0.0740932117156009,0.06424492482872719,0.052266455491088104,0.4557374091954044
mixed_int_decimal,text-embedding-ada-002,2,0.9884070213824155,0.3280805399578538,0.12433964472016985,0.06966097259018965,0.04753835564377574,0.042702782565133816,0.03520447326234519,0.3194462287816142
mixed_int_decimal,text-embedding-ada-002,3,0.9559078978481524,-0.12209852336438298,0.126227382690955,0.03982926566814983,0.03494765915262277,0.03189437858723679,0.028899510735731944,0.26179819683469635
mixed_int_decimal,text-embedding-ada-002,4,0.9380477469163733,0.0029343361655402855,0.13045794692658813,0.054353645512170555,0.037288432229268045,0.035544719666484044,0.03012738061036884,0.28777212494487964
mixed_int_decimal,text-embedding-ada-002,5,0.9574491518554523,-0.003254844601180862,0.10414974757719536,0.04922470621319601,0.0332393680136256,0.03032866704046578,0.02690577761244097,0.24384826645692373
mixed_int_decimal,text-embedding-ada-002,6,0.9321944807024214,-0.005896701855007569,0.09688064820202258,0.04670396637372382,0.0275144354748799,0.025998040554568464,0.025239675448606554,0.22233676605380132
mixed_int_decimal,text-embedding-ada-002,7,0.91191134293539,-0.023557302585561102,0.13086585021434202,0.04505800995710027,0.030478711695213993,0.02578206282671707,0.022957979982131307,0.25514261467550464
mixed_int_decimal,text-embedding-ada-002,8,0.9141684693822016,-0.009829484837449387,0.10687677951182921,0.0410723402138661,0.028492145241738903,0.02560425921298257,0.023370053123456375,0.22541557730387315
mixed_int_decimal,text-embedding-ada-002,9,0.9374381745498115,-0.046893814914302556,0.09416815170792274,0.032254991677112425,0.0275756090086819,0.025583837837758732,0.02338783384820478,0.20297042407968055
mixed_int_decimal,text-embedding-ada-002,10,0.9047373372414654,-3.368926564162322e-05,0.10786016528772642,0.04036679849548904,0.030056090222509955,0.025183854852948075,0.02157378597165342,0.2250406948303269
mixed_int_decimal,text-embedding-ada-002,11,0.9126205189707437,-0.0057145785782490854,0.10399374486868673,0.03283770055821717,0.026435062994028886,0.023068695507695868,0.02072834442772446,0.2070635483563531
mixed_int_decimal,text-embedding-ada-002,12,0.8974035466341953,-2.8038808337127463e-05,0.09813188321360083,0.028342668811430865,0.026584106848111605,0.02557098459090469,0.021707568596224355,0.20033721206027233
mixed_int_decimal,text-embedding-ada-002,13,0.8964130448585992,-0.003904858478634088,0.12142830436919895,0.03077793480690783,0.026775901023672586,0.024329208453351212,0.0217764128264991,0.22508776147962967
mixed_int_decimal,text-embedding-ada-002,14,0.9052472966192661,-0.012765588210715162,0.10614162667384835,0.031171109506931763,0.026295200048202884,0.02248164449620116,0.021310383520523165,0.2073999642457073
mixed_int_decimal,text-embedding-ada-002,15,0.912671099041916,-0.006193032863874848,0.10084963417140562,0.02748062395198049,0.024553281028869476,0.02115207351220924,0.02062120940485422,0.19465682206931906
