experiment,model,expected_similarity,scale_factor,decimal_size,magnitude_range,mean_similarity,std_similarity,accuracy_within_tolerance,mean_absolute_error,root_mean_square_error,correlation_with_expected
scaling_relationships_2.0x,text-embedding-3-small,1.0,2.0,9,"(1e-05, 0.49999)",0.7867395080215762,0.03144096205034837,0.352,0.21326049197842387,0.21556570119926508,
scaling_relationships_2.0x,text-embedding-3-small,1.0,2.0,10,"(1e-05, 0.99999)",0.7463483908518774,0.057913285893664276,0.24,0.25365160914812274,0.2601789528505972,
scaling_relationships_2.0x,text-embedding-3-small,1.0,2.0,10,"(1e-05, 0.49999)",0.7959427732260139,0.03078984844535794,0.44,0.204057226773986,0.20636706754222695,
scaling_relationships_2.0x,text-embedding-3-small,1.0,2.0,11,"(1e-05, 0.99999)",0.7479220448849268,0.05873296905961627,0.24,0.25207795511507325,0.258829784046494,
scaling_relationships_2.0x,text-embedding-3-small,1.0,2.0,11,"(1e-05, 0.49999)",0.7984770452600062,0.028567773675194134,0.48,0.20152295473999385,0.20353775811847474,
scaling_relationships_2.0x,text-embedding-3-small,1.0,2.0,12,"(1e-05, 0.99999)",0.7448155029016248,0.061701970706334534,0.228,0.2551844970983753,0.26253811294438006,
scaling_relationships_2.0x,text-embedding-3-small,1.0,2.0,12,"(1e-05, 0.49999)",0.7942058828723714,0.030012801260216757,0.428,0.20579411712762857,0.20797112031199277,
scaling_relationships_2.0x,text-embedding-3-small,1.0,2.0,13,"(1e-05, 0.99999)",0.7559480541961271,0.057440300035415406,0.248,0.24405194580387285,0.2507204425626579,
scaling_relationships_2.0x,text-embedding-3-small,1.0,2.0,13,"(1e-05, 0.49999)",0.8011823751350762,0.02743928683259319,0.524,0.19881762486492374,0.20070217342821892,
scaling_relationships_2.0x,text-embedding-3-small,1.0,2.0,14,"(1e-05, 0.99999)",0.7546827187959643,0.05710303883478095,0.26,0.24531728120403562,0.2518756151387156,
scaling_relationships_2.0x,text-embedding-3-small,1.0,2.0,14,"(1e-05, 0.49999)",0.8035720404129618,0.02826535314020429,0.536,0.1964279595870383,0.19845118668243739,
scaling_relationships_2.0x,text-embedding-3-large,1.0,2.0,1,"(1e-05, 0.99999)",0.6155547823484666,0.14494733339272256,0.032,0.3844452176515334,0.41086233075422707,
scaling_relationships_2.0x,text-embedding-3-large,1.0,2.0,1,"(1e-05, 0.49999)",0.7435237362061756,0.08309417106068741,0.064,0.2564762637938244,0.2696010295861315,
scaling_relationships_2.0x,text-embedding-3-large,1.0,2.0,2,"(1e-05, 0.99999)",0.6287902698888551,0.10778608973135069,0.004,0.3712097301111447,0.38654172461555003,
scaling_relationships_2.0x,text-embedding-3-large,1.0,2.0,2,"(1e-05, 0.49999)",0.7280007049988619,0.04895745665431826,0.028,0.271999295001138,0.2763701305191564,
scaling_relationships_2.0x,text-embedding-3-large,1.0,2.0,3,"(1e-05, 0.99999)",0.6315044520113966,0.11999038621290299,0.016,0.36849554798860357,0.38753923887903635,
scaling_relationships_2.0x,text-embedding-3-large,1.0,2.0,3,"(1e-05, 0.49999)",0.7312723123649859,0.04374612153375506,0.012,0.268727687635014,0.2722651157436584,
scaling_relationships_2.0x,text-embedding-3-large,1.0,2.0,4,"(1e-05, 0.99999)",0.6233958465613073,0.09590479790062528,0.004,0.37660415343869286,0.38862374946422695,
scaling_relationships_2.0x,text-embedding-3-large,1.0,2.0,4,"(1e-05, 0.49999)",0.7099591253715105,0.043822575267641925,0.012,0.29004087462848954,0.29333279233380527,
scaling_relationships_2.0x,text-embedding-3-large,1.0,2.0,5,"(1e-05, 0.99999)",0.6595222038829939,0.0773894396163985,0.012,0.3404777961170063,0.34916221876490855,
scaling_relationships_2.0x,text-embedding-3-large,1.0,2.0,5,"(1e-05, 0.49999)",0.7290489898475464,0.03526568013596608,0.02,0.27095101015245354,0.27323637769903053,
scaling_relationships_2.0x,text-embedding-3-large,1.0,2.0,6,"(1e-05, 0.99999)",0.6660880383813135,0.07334624967318824,0.012,0.3339119616186865,0.34187259389012287,
scaling_relationships_2.0x,text-embedding-3-large,1.0,2.0,6,"(1e-05, 0.49999)",0.7307780327838601,0.035071611130353425,0.036,0.26922196721613983,0.2714967505127953,
scaling_relationships_2.0x,text-embedding-3-large,1.0,2.0,7,"(1e-05, 0.99999)",0.6580854137357643,0.07646534975545387,0.008,0.34191458626423565,0.35036057713941987,
scaling_relationships_2.0x,text-embedding-3-large,1.0,2.0,7,"(1e-05, 0.49999)",0.7273951328912195,0.03589318236098191,0.02,0.27260486710878046,0.2749576951303501,
scaling_relationships_2.0x,text-embedding-3-large,1.0,2.0,8,"(1e-05, 0.99999)",0.6684570522878489,0.07412740535765577,0.012,0.3315429477121511,0.3397287129500837,
scaling_relationships_2.0x,text-embedding-3-large,1.0,2.0,8,"(1e-05, 0.49999)",0.7357121962780191,0.03226737062286698,0.016,0.26428780372198096,0.2662503077990742,
scaling_relationships_2.0x,text-embedding-3-large,1.0,2.0,9,"(1e-05, 0.99999)",0.661151804956957,0.06020176447726451,0.008,0.33884819504304303,0.34415454628713554,
scaling_relationships_2.0x,text-embedding-3-large,1.0,2.0,9,"(1e-05, 0.49999)",0.7124074466782957,0.031397407682225514,0.0,0.28759255332170425,0.28930135487975367,
scaling_relationships_2.0x,text-embedding-3-large,1.0,2.0,10,"(1e-05, 0.99999)",0.6575305256169158,0.07386556538676267,0.008,0.34246947438308406,0.35034477680441023,
scaling_relationships_2.0x,text-embedding-3-large,1.0,2.0,10,"(1e-05, 0.49999)",0.721591342390912,0.038512520943348685,0.024,0.278408657609088,0.2810597710472032,
scaling_relationships_2.0x,text-embedding-3-large,1.0,2.0,11,"(1e-05, 0.99999)",0.6558498790753615,0.06328135503074514,0.004,0.3441501209246384,0.3499197559826688,
scaling_relationships_2.0x,text-embedding-3-large,1.0,2.0,11,"(1e-05, 0.49999)",0.7163349535920763,0.03196772143495714,0.0,0.28366504640792356,0.2854606693878379,
scaling_relationships_2.0x,text-embedding-3-large,1.0,2.0,12,"(1e-05, 0.99999)",0.6403929254902982,0.055781280971354236,0.0,0.35960707450970175,0.3639076796994416,
scaling_relationships_2.0x,text-embedding-3-large,1.0,2.0,12,"(1e-05, 0.49999)",0.6791952968510253,0.03931678125161601,0.0,0.3208047031489747,0.32320499199500174,
scaling_relationships_2.0x,text-embedding-3-large,1.0,2.0,13,"(1e-05, 0.99999)",0.6454692003918433,0.0687585964631581,0.004,0.3545307996081567,0.3611368611183056,
scaling_relationships_2.0x,text-embedding-3-large,1.0,2.0,13,"(1e-05, 0.49999)",0.6957182237827407,0.03574356868124795,0.0,0.3042817762172592,0.3063739578358469,
scaling_relationships_2.0x,text-embedding-3-large,1.0,2.0,14,"(1e-05, 0.99999)",0.654801897262551,0.0619469442208977,0.0,0.345198102737449,0.3507123522658439,
scaling_relationships_2.0x,text-embedding-3-large,1.0,2.0,14,"(1e-05, 0.49999)",0.7058051102857766,0.032464683762881794,0.0,0.29419488971422336,0.295980723740226,
scaling_relationships_2.0x,gemini-embedding-001,1.0,2.0,1,"(1e-05, 0.99999)",0.8959055367426846,0.031565573669320696,1.0,0.10409446325731544,0.10877519350431836,
scaling_relationships_2.0x,gemini-embedding-001,1.0,2.0,1,"(1e-05, 0.49999)",0.9210837990552813,0.023128061842600616,1.0,0.07891620094471878,0.08223547905948128,
scaling_relationships_2.0x,gemini-embedding-001,1.0,2.0,2,"(1e-05, 0.99999)",0.8810734372447059,0.02086407943351232,1.0,0.11892656275529408,0.12074285543831076,
scaling_relationships_2.0x,gemini-embedding-001,1.0,2.0,2,"(1e-05, 0.49999)",0.895873426051521,0.019266369591212574,1.0,0.10412657394847896,0.1058939866067628,
scaling_relationships_2.0x,gemini-embedding-001,1.0,2.0,3,"(1e-05, 0.99999)",0.8744286554695736,0.024896012168441724,1.0,0.12557134453042637,0.1280155224536081,
scaling_relationships_2.0x,gemini-embedding-001,1.0,2.0,3,"(1e-05, 0.49999)",0.8899678831997836,0.01844440990879424,1.0,0.11003211680021639,0.11156730248787092,
scaling_relationships_2.0x,gemini-embedding-001,1.0,2.0,4,"(1e-05, 0.99999)",0.8700160378275836,0.018917662256970953,1.0,0.12998396217241626,0.1313533721200524,
scaling_relationships_2.0x,gemini-embedding-001,1.0,2.0,4,"(1e-05, 0.49999)",0.8803411578715646,0.016402297879699643,1.0,0.11965884212843533,0.12077778717650119,
scaling_relationships_2.0x,gemini-embedding-001,1.0,2.0,5,"(1e-05, 0.99999)",0.8661061302730979,0.016892546016681782,1.0,0.13389386972690212,0.13495527578190616,
scaling_relationships_2.0x,gemini-embedding-001,1.0,2.0,5,"(1e-05, 0.49999)",0.8751147634672461,0.01619756799904685,1.0,0.12488523653275391,0.12593126503345242,
scaling_relationships_2.0x,gemini-embedding-001,1.0,2.0,6,"(1e-05, 0.99999)",0.8637752928108242,0.01559025813376492,1.0,0.13622470718917584,0.13711391978006507,
scaling_relationships_2.0x,gemini-embedding-001,1.0,2.0,6,"(1e-05, 0.49999)",0.8722291512612292,0.014133965283862116,1.0,0.12777084873877076,0.12855021883322976,
scaling_relationships_2.0x,gemini-embedding-001,1.0,2.0,7,"(1e-05, 0.99999)",0.8635259617325003,0.01575982117802071,1.0,0.13647403826749968,0.13738098516389435,
scaling_relationships_2.0x,gemini-embedding-001,1.0,2.0,7,"(1e-05, 0.49999)",0.8738442432160711,0.013735845244758802,1.0,0.12615575678392885,0.12690133338272602,
scaling_relationships_2.0x,gemini-embedding-001,1.0,2.0,8,"(1e-05, 0.99999)",0.8564678975886679,0.017253204349192846,1.0,0.1435321024113321,0.14456533983957612,
scaling_relationships_2.0x,gemini-embedding-001,1.0,2.0,8,"(1e-05, 0.49999)",0.8652617328094898,0.014344017366195519,1.0,0.13473826719051016,0.13549963645598104,
scaling_relationships_2.0x,gemini-embedding-001,1.0,2.0,9,"(1e-05, 0.99999)",0.8537722654994018,0.015893535190934352,1.0,0.14622773450059817,0.14708893499527043,
scaling_relationships_2.0x,gemini-embedding-001,1.0,2.0,9,"(1e-05, 0.49999)",0.8622833172143912,0.013546844496215477,1.0,0.1377166827856088,0.13838136331629575,
scaling_relationships_2.0x,gemini-embedding-001,1.0,2.0,10,"(1e-05, 0.99999)",0.8498171225661689,0.017717184897035394,1.0,0.1501828774338311,0.15122432117546725,
scaling_relationships_2.0x,gemini-embedding-001,1.0,2.0,10,"(1e-05, 0.49999)",0.8595811228798798,0.014555601513558373,1.0,0.1404188771201203,0.14117126686084866,
scaling_relationships_2.0x,gemini-embedding-001,1.0,2.0,11,"(1e-05, 0.99999)",0.8501882441839894,0.017179994817453772,1.0,0.1498117558160106,0.1507936152580862,
scaling_relationships_2.0x,gemini-embedding-001,1.0,2.0,11,"(1e-05, 0.49999)",0.8583708526041484,0.014533971655589591,1.0,0.1416291473958517,0.14237293185209532,
scaling_relationships_2.0x,gemini-embedding-001,1.0,2.0,12,"(1e-05, 0.99999)",0.8483958769006735,0.015602106891004682,0.996,0.1516041230993264,0.1524048420495689,
scaling_relationships_2.0x,gemini-embedding-001,1.0,2.0,12,"(1e-05, 0.49999)",0.8579238917984696,0.014472731378025915,1.0,0.14207610820153035,0.1428113457510763,
scaling_relationships_2.0x,gemini-embedding-001,1.0,2.0,13,"(1e-05, 0.99999)",0.8482653891257873,0.014961655251832339,1.0,0.15173461087421264,0.1524704668616956,
scaling_relationships_2.0x,gemini-embedding-001,1.0,2.0,13,"(1e-05, 0.49999)",0.8567546087271377,0.014679168044853266,1.0,0.1432453912728624,0.14399555581824214,
scaling_relationships_2.0x,gemini-embedding-001,1.0,2.0,14,"(1e-05, 0.99999)",0.8477851698684474,0.0164317517067058,1.0,0.1522148301315526,0.1530991736624605,
scaling_relationships_2.0x,gemini-embedding-001,1.0,2.0,14,"(1e-05, 0.49999)",0.8572413983111412,0.01460022574933686,1.0,0.14275860168885882,0.1435032576218737,
scaling_relationships_2.0x,voyage-multimodal-3,1.0,2.0,1,"(1e-05, 0.99999)",,,,,,
scaling_relationships_2.0x,voyage-multimodal-3,1.0,2.0,1,"(1e-05, 0.49999)",,,,,,
scaling_relationships_2.0x,voyage-multimodal-3,1.0,2.0,2,"(1e-05, 0.99999)",,,,,,
scaling_relationships_2.0x,voyage-multimodal-3,1.0,2.0,2,"(1e-05, 0.49999)",,,,,,
scaling_relationships_2.0x,voyage-multimodal-3,1.0,2.0,3,"(1e-05, 0.99999)",,,,,,
scaling_relationships_2.0x,voyage-multimodal-3,1.0,2.0,3,"(1e-05, 0.49999)",,,,,,
scaling_relationships_2.0x,voyage-multimodal-3,1.0,2.0,4,"(1e-05, 0.99999)",,,,,,
scaling_relationships_2.0x,voyage-multimodal-3,1.0,2.0,4,"(1e-05, 0.49999)",,,,,,
scaling_relationships_2.0x,voyage-multimodal-3,1.0,2.0,5,"(1e-05, 0.99999)",,,,,,
scaling_relationships_2.0x,voyage-multimodal-3,1.0,2.0,5,"(1e-05, 0.49999)",,,,,,
scaling_relationships_2.0x,voyage-multimodal-3,1.0,2.0,6,"(1e-05, 0.99999)",,,,,,
scaling_relationships_2.0x,voyage-multimodal-3,1.0,2.0,6,"(1e-05, 0.49999)",,,,,,
scaling_relationships_2.0x,voyage-multimodal-3,1.0,2.0,7,"(1e-05, 0.99999)",,,,,,
scaling_relationships_2.0x,voyage-multimodal-3,1.0,2.0,7,"(1e-05, 0.49999)",,,,,,
scaling_relationships_2.0x,voyage-multimodal-3,1.0,2.0,8,"(1e-05, 0.99999)",,,,,,
scaling_relationships_2.0x,voyage-multimodal-3,1.0,2.0,8,"(1e-05, 0.49999)",,,,,,
scaling_relationships_2.0x,voyage-multimodal-3,1.0,2.0,9,"(1e-05, 0.99999)",,,,,,
scaling_relationships_2.0x,voyage-multimodal-3,1.0,2.0,9,"(1e-05, 0.49999)",,,,,,
scaling_relationships_2.0x,voyage-multimodal-3,1.0,2.0,10,"(1e-05, 0.99999)",,,,,,
scaling_relationships_2.0x,voyage-multimodal-3,1.0,2.0,10,"(1e-05, 0.49999)",,,,,,
scaling_relationships_2.0x,voyage-multimodal-3,1.0,2.0,11,"(1e-05, 0.99999)",,,,,,
scaling_relationships_2.0x,voyage-multimodal-3,1.0,2.0,11,"(1e-05, 0.49999)",,,,,,
scaling_relationships_2.0x,voyage-multimodal-3,1.0,2.0,12,"(1e-05, 0.99999)",,,,,,
scaling_relationships_2.0x,voyage-multimodal-3,1.0,2.0,12,"(1e-05, 0.49999)",,,,,,
scaling_relationships_2.0x,voyage-multimodal-3,1.0,2.0,13,"(1e-05, 0.99999)",,,,,,
scaling_relationships_2.0x,voyage-multimodal-3,1.0,2.0,13,"(1e-05, 0.49999)",,,,,,
scaling_relationships_2.0x,voyage-multimodal-3,1.0,2.0,14,"(1e-05, 0.99999)",,,,,,
scaling_relationships_2.0x,voyage-multimodal-3,1.0,2.0,14,"(1e-05, 0.49999)",,,,,,
scaling_relationships_2.0x,voyage-finance-2,1.0,2.0,1,"(1e-05, 0.99999)",0.9254991772615865,0.041417245766225984,1.0,0.07450082273841344,0.0852394323981598,
scaling_relationships_2.0x,voyage-finance-2,1.0,2.0,1,"(1e-05, 0.49999)",0.9654081659882394,0.020428076330475983,1.0,0.03459183401176067,0.040173390233598026,
scaling_relationships_2.0x,voyage-finance-2,1.0,2.0,2,"(1e-05, 0.99999)",0.9322412865580992,0.0353316561136989,1.0,0.06775871344190088,0.07641707381886798,
scaling_relationships_2.0x,voyage-finance-2,1.0,2.0,2,"(1e-05, 0.49999)",0.9616549526332077,0.015062532058710266,1.0,0.038345047366792374,0.04119736071135168,
scaling_relationships_2.0x,voyage-finance-2,1.0,2.0,3,"(1e-05, 0.99999)",0.935530716425403,0.03193578843223029,1.0,0.06446928357459711,0.07194569554469529,
scaling_relationships_2.0x,voyage-finance-2,1.0,2.0,3,"(1e-05, 0.49999)",0.9617479435513543,0.012971612431699638,1.0,0.038252056448645703,0.040391614867799,
scaling_relationships_2.0x,voyage-finance-2,1.0,2.0,4,"(1e-05, 0.99999)",0.9419314338009865,0.02972265178869191,0.996,0.058068566199013565,0.06523338416609283,
scaling_relationships_2.0x,voyage-finance-2,1.0,2.0,4,"(1e-05, 0.49999)",0.9608237675290704,0.01643228546436565,1.0,0.03917623247092952,0.04248290475236733,
scaling_relationships_2.0x,voyage-finance-2,1.0,2.0,5,"(1e-05, 0.99999)",0.9404800667342509,0.025227154001869003,1.0,0.05951993326574919,0.06464543104499537,
scaling_relationships_2.0x,voyage-finance-2,1.0,2.0,5,"(1e-05, 0.49999)",0.9599045787133534,0.015445407122097205,1.0,0.040095421286646636,0.04296746919846463,
scaling_relationships_2.0x,voyage-finance-2,1.0,2.0,6,"(1e-05, 0.99999)",0.9408295356244143,0.029847699430463,1.0,0.05917046437558558,0.06627238501603593,
scaling_relationships_2.0x,voyage-finance-2,1.0,2.0,6,"(1e-05, 0.49999)",0.9623595050559811,0.016678579926283146,1.0,0.03764049494401894,0.04117015773576937,
scaling_relationships_2.0x,voyage-finance-2,1.0,2.0,7,"(1e-05, 0.99999)",0.9415608443244501,0.028203229438809874,1.0,0.058439155675549956,0.06488880540470224,
scaling_relationships_2.0x,voyage-finance-2,1.0,2.0,7,"(1e-05, 0.49999)",0.9617461568323544,0.01685121064881356,1.0,0.038253843167645595,0.04180095474299018,
scaling_relationships_2.0x,voyage-finance-2,1.0,2.0,8,"(1e-05, 0.99999)",0.9401366398626273,0.028487139422436667,1.0,0.05986336013737277,0.06629584451087517,
scaling_relationships_2.0x,voyage-finance-2,1.0,2.0,8,"(1e-05, 0.49999)",0.9621566842770674,0.01757075104388854,1.0,0.03784331572293266,0.041723468661556316,
scaling_relationships_2.0x,voyage-finance-2,1.0,2.0,9,"(1e-05, 0.99999)",0.9413561665810353,0.02777885045359724,1.0,0.05864383341896471,0.0648903978304541,
scaling_relationships_2.0x,voyage-finance-2,1.0,2.0,9,"(1e-05, 0.49999)",0.9630694809575098,0.014365733029330783,1.0,0.03693051904249019,0.03962622265896329,
scaling_relationships_2.0x,voyage-finance-2,1.0,2.0,10,"(1e-05, 0.99999)",0.943665804620488,0.027114968849546995,1.0,0.05633419537951195,0.06252010160555507,
scaling_relationships_2.0x,voyage-finance-2,1.0,2.0,10,"(1e-05, 0.49999)",0.9653524690481335,0.015293359990658015,1.0,0.0346475309518664,0.03787265848688734,
scaling_relationships_2.0x,voyage-finance-2,1.0,2.0,11,"(1e-05, 0.99999)",0.9408793317449473,0.028108166205132446,1.0,0.05912066825505272,0.06546237409641777,
scaling_relationships_2.0x,voyage-finance-2,1.0,2.0,11,"(1e-05, 0.49999)",0.965141499694512,0.013461415776027875,1.0,0.034858500305488094,0.037367429109356795,
scaling_relationships_2.0x,voyage-finance-2,1.0,2.0,12,"(1e-05, 0.99999)",0.9443188397079147,0.03011679708603792,1.0,0.05568116029208511,0.06330413160445736,
scaling_relationships_2.0x,voyage-finance-2,1.0,2.0,12,"(1e-05, 0.49999)",0.966021288330052,0.015260905826458464,1.0,0.033978711669947884,0.03724846430919651,
scaling_relationships_2.0x,voyage-finance-2,1.0,2.0,13,"(1e-05, 0.99999)",0.9411520473936977,0.032947996966658726,1.0,0.05884795260630216,0.06744369525810799,
scaling_relationships_2.0x,voyage-finance-2,1.0,2.0,13,"(1e-05, 0.49999)",0.9646955069819648,0.015162782893364824,1.0,0.035304493018035135,0.03842287355640919,
scaling_relationships_2.0x,voyage-finance-2,1.0,2.0,14,"(1e-05, 0.99999)",0.9408017950907529,0.030294750459835193,1.0,0.05919820490924707,0.06649961932147347,
scaling_relationships_2.0x,voyage-finance-2,1.0,2.0,14,"(1e-05, 0.49999)",0.9643869768762284,0.01699799926908885,1.0,0.035613023123771514,0.039461619266905786,
scaling_relationships_2.0x,voyage-code-3,1.0,2.0,1,"(1e-05, 0.99999)",0.9067444362865665,0.042700581158832324,1.0,0.09325556371343344,0.10256675774739231,
scaling_relationships_2.0x,voyage-code-3,1.0,2.0,1,"(1e-05, 0.49999)",0.946522450438285,0.023036286055745644,1.0,0.05347754956171503,0.058228161420122285,
scaling_relationships_2.0x,voyage-code-3,1.0,2.0,2,"(1e-05, 0.99999)",0.9118470894106788,0.03540610700644137,1.0,0.0881529105893212,0.0949975160660553,
scaling_relationships_2.0x,voyage-code-3,1.0,2.0,2,"(1e-05, 0.49999)",0.9436050680634462,0.014807848489016158,1.0,0.056394931936553934,0.058306609616768215,
scaling_relationships_2.0x,voyage-code-3,1.0,2.0,3,"(1e-05, 0.99999)",0.9144614211207579,0.04711591100197954,0.96,0.08553857887924218,0.09765632363665339,
scaling_relationships_2.0x,voyage-code-3,1.0,2.0,3,"(1e-05, 0.49999)",0.947306004756352,0.014666225158736976,1.0,0.052693995243648026,0.054696940455059906,
scaling_relationships_2.0x,voyage-code-3,1.0,2.0,4,"(1e-05, 0.99999)",0.9253407041531009,0.03379473427223867,0.996,0.07465929584689891,0.08195178168219408,
scaling_relationships_2.0x,voyage-code-3,1.0,2.0,4,"(1e-05, 0.49999)",0.9542418092291534,0.014052495365181897,1.0,0.0457581907708467,0.047867365173045184,
scaling_relationships_2.0x,voyage-code-3,1.0,2.0,5,"(1e-05, 0.99999)",0.9281509281684459,0.03382636909980473,1.0,0.07184907183155409,0.07941355280764137,
scaling_relationships_2.0x,voyage-code-3,1.0,2.0,5,"(1e-05, 0.49999)",0.958882950501295,0.011951600677596446,1.0,0.04111704949870494,0.042818833686074136,
scaling_relationships_2.0x,voyage-code-3,1.0,2.0,6,"(1e-05, 0.99999)",0.9341325982373915,0.03090444509479926,1.0,0.06586740176260845,0.07275712570995597,
scaling_relationships_2.0x,voyage-code-3,1.0,2.0,6,"(1e-05, 0.49999)",0.9611532231741466,0.009495327239367407,1.0,0.03884677682585334,0.03999041521590303,
scaling_relationships_2.0x,voyage-code-3,1.0,2.0,7,"(1e-05, 0.99999)",0.9341872027517133,0.03203347011501395,1.0,0.06581279724828681,0.07319472309704847,
scaling_relationships_2.0x,voyage-code-3,1.0,2.0,7,"(1e-05, 0.49999)",0.9622725778820582,0.01249401043932287,1.0,0.03772742211794173,0.03974240401036741,
scaling_relationships_2.0x,voyage-code-3,1.0,2.0,8,"(1e-05, 0.99999)",0.9373830948304573,0.02932874377228756,1.0,0.06261690516954255,0.0691451518493667,
scaling_relationships_2.0x,voyage-code-3,1.0,2.0,8,"(1e-05, 0.49999)",0.9650244473923223,0.011182039537685842,1.0,0.03497555260767779,0.03671957636513262,
scaling_relationships_2.0x,voyage-code-3,1.0,2.0,9,"(1e-05, 0.99999)",0.9374662900187352,0.028727498901734167,1.0,0.06253370998126467,0.06881667005290258,
scaling_relationships_2.0x,voyage-code-3,1.0,2.0,9,"(1e-05, 0.49999)",0.9655958290396902,0.008841664400264895,1.0,0.03440417096030973,0.035522134069240985,
scaling_relationships_2.0x,voyage-code-3,1.0,2.0,10,"(1e-05, 0.99999)",0.9384159895434125,0.02975966760307182,1.0,0.061584010456587464,0.06839757422425445,
scaling_relationships_2.0x,voyage-code-3,1.0,2.0,10,"(1e-05, 0.49999)",0.9650597361042816,0.009632938453246793,1.0,0.03494026389571825,0.03624383457012341,
scaling_relationships_2.0x,voyage-code-3,1.0,2.0,11,"(1e-05, 0.99999)",0.9356645452992103,0.032036239680362774,1.0,0.06433545470078965,0.07187051818663204,
scaling_relationships_2.0x,voyage-code-3,1.0,2.0,11,"(1e-05, 0.49999)",0.9657870993265135,0.009294834526253891,1.0,0.034212900673486486,0.03545301850850353,
scaling_relationships_2.0x,voyage-code-3,1.0,2.0,12,"(1e-05, 0.99999)",0.9395580479508379,0.030462658745868464,1.0,0.06044195204916221,0.06768458572954747,
scaling_relationships_2.0x,voyage-code-3,1.0,2.0,12,"(1e-05, 0.49999)",0.9678135583007704,0.00941198935841856,1.0,0.032186441699229476,0.03353434915039924,
scaling_relationships_2.0x,voyage-code-3,1.0,2.0,13,"(1e-05, 0.99999)",0.9380659020926899,0.03239515480175657,1.0,0.06193409790730998,0.06989476760260406,
scaling_relationships_2.0x,voyage-code-3,1.0,2.0,13,"(1e-05, 0.49999)",0.9656967082828175,0.009608401519198992,1.0,0.034303291717182424,0.03562354842499919,
scaling_relationships_2.0x,voyage-code-3,1.0,2.0,14,"(1e-05, 0.99999)",0.9376165302562486,0.032917184400377116,0.996,0.06238346974375146,0.07053536932715378,
scaling_relationships_2.0x,voyage-code-3,1.0,2.0,14,"(1e-05, 0.49999)",0.9661751300497088,0.009507575987542405,1.0,0.03382486995029124,0.035135677427836916,
scaling_relationships_2.0x,voyage-3.5,1.0,2.0,1,"(1e-05, 0.99999)",0.9646280669914383,0.025311527811562543,1.0,0.03537193300856177,0.043495368545601314,
scaling_relationships_2.0x,voyage-3.5,1.0,2.0,1,"(1e-05, 0.49999)",0.9845658913243462,0.018731164758429408,1.0,0.015434108675653875,0.02427072812709418,
scaling_relationships_2.0x,voyage-3.5,1.0,2.0,2,"(1e-05, 0.99999)",0.9724789646807446,0.01726413823512054,1.0,0.02752103531925544,0.03248781085338094,
scaling_relationships_2.0x,voyage-3.5,1.0,2.0,2,"(1e-05, 0.49999)",0.9849658387942657,0.0063635424322842134,1.0,0.01503416120573436,0.01632546095666181,
scaling_relationships_2.0x,voyage-3.5,1.0,2.0,3,"(1e-05, 0.99999)",0.969233594110458,0.02382396396140434,1.0,0.030766405889541992,0.03891211880885358,
scaling_relationships_2.0x,voyage-3.5,1.0,2.0,3,"(1e-05, 0.49999)",0.9835451235866653,0.006860836821995201,1.0,0.01645487641333474,0.017827900596429327,
scaling_relationships_2.0x,voyage-3.5,1.0,2.0,4,"(1e-05, 0.99999)",0.9780023679265848,0.019935779037923627,0.996,0.02199763207341529,0.029687221201827967,
scaling_relationships_2.0x,voyage-3.5,1.0,2.0,4,"(1e-05, 0.49999)",0.9835244423414643,0.012656756452277077,1.0,0.016475557658535617,0.02077588708219192,
scaling_relationships_2.0x,voyage-3.5,1.0,2.0,5,"(1e-05, 0.99999)",0.981728836583213,0.015517906432205773,0.996,0.01827116341678685,0.023971667289565474,
scaling_relationships_2.0x,voyage-3.5,1.0,2.0,5,"(1e-05, 0.49999)",0.9882870275810512,0.005634116681660126,1.0,0.011712972418948791,0.012997576453693819,
scaling_relationships_2.0x,voyage-3.5,1.0,2.0,6,"(1e-05, 0.99999)",0.9820540648190668,0.010634423928523835,1.0,0.01794593518093318,0.0208601908382885,
scaling_relationships_2.0x,voyage-3.5,1.0,2.0,6,"(1e-05, 0.49999)",0.9897297673911774,0.005815889286605591,1.0,0.010270232608822663,0.011802637249080311,
scaling_relationships_2.0x,voyage-3.5,1.0,2.0,7,"(1e-05, 0.99999)",0.9830995839813504,0.009918889469598959,1.0,0.016900416018649687,0.019596133034697226,
scaling_relationships_2.0x,voyage-3.5,1.0,2.0,7,"(1e-05, 0.49999)",0.9899734069537972,0.006371876546721758,1.0,0.010026593046202749,0.011879957021842465,
scaling_relationships_2.0x,voyage-3.5,1.0,2.0,8,"(1e-05, 0.99999)",0.9811784659709644,0.012217564772723155,1.0,0.018821534029035605,0.02243922975910339,
scaling_relationships_2.0x,voyage-3.5,1.0,2.0,8,"(1e-05, 0.49999)",0.9893958743034407,0.007168156756374426,1.0,0.010604125696559408,0.012799607535873428,
scaling_relationships_2.0x,voyage-3.5,1.0,2.0,9,"(1e-05, 0.99999)",0.9808676770386104,0.010983982825407957,1.0,0.019132322961389562,0.022061134617416465,
scaling_relationships_2.0x,voyage-3.5,1.0,2.0,9,"(1e-05, 0.49999)",0.9887901725435226,0.006700776374092174,1.0,0.011209827456477396,0.013059886508679407,
scaling_relationships_2.0x,voyage-3.5,1.0,2.0,10,"(1e-05, 0.99999)",0.9819809407202909,0.00938200696578376,1.0,0.018019059279709218,0.020315229558921795,
