experiment,model,size,k_folds,model_type,linear_r2_mean,linear_r2_std,pca_r2_mean,pca_r2_std,pca_explained_var_mean,pca_explained_var_std,linear_r2_fold_1,linear_r2_fold_2,linear_r2_fold_3,linear_r2_fold_4,linear_r2_fold_5,pca_r2_fold_1,pca_r2_fold_2,pca_r2_fold_3,pca_r2_fold_4,pca_r2_fold_5,pca_explained_var_fold_1,pca_explained_var_fold_2,pca_explained_var_fold_3,pca_explained_var_fold_4,pca_explained_var_fold_5
positive_decimals_kfold,voyage-code-3,11,5,LinearRegression,0.9939510300653372,0.0012875331316423632,0.9589281786877588,0.01300585739847315,0.22519273598716452,0.003923203942751317,0.9951106680689352,0.9917104221788844,0.994014180960853,0.9936227842436495,0.9952970948743641,0.9673818239403602,0.969449468163903,0.9695204014683932,0.9365849571497552,0.9517042427163827,0.22302439039372318,0.22182648081842057,0.2222939922173851,0.23232152809684847,0.22649728840944522
positive_decimals_kfold,voyage-code-3,12,5,LinearRegression,0.9931829237350186,0.0036891788319087697,0.9543782918005492,0.017494729381061225,0.22891645714603914,0.0033359545516980765,0.9960092965271647,0.9956188711194373,0.9936506587124024,0.9859882057876792,0.9946475865284092,0.9653598422875367,0.9644477182522272,0.9512826479762693,0.9215515164957769,0.9692497339909361,0.22294700330618825,0.2295674215959507,0.23032104825103136,0.2331041745338866,0.22864263804313886
positive_decimals_kfold,voyage-code-3,13,5,LinearRegression,0.9916709222924155,0.004598575213690982,0.9553280554837938,0.010543103618584317,0.22905046959677078,0.004031819048824469,0.9955820038867006,0.9934244758943717,0.9927792716679285,0.9826631373542667,0.9939057226588097,0.9685075984415045,0.9636755662730963,0.9552363656895744,0.9381816076967362,0.951039139318058,0.2269452569047,0.22667166489472934,0.22996949385075605,0.23648928998619867,0.2251766423474697
positive_decimals_kfold,voyage-code-3,14,5,LinearRegression,0.992343257781107,0.0023383742020967524,0.9592695081886801,0.008471035920837582,0.2256169398496047,0.0016158336961235595,0.9936270375935835,0.987797437950073,0.992732733155518,0.9931672100788715,0.9943918701274893,0.9476260408444341,0.9524412177864037,0.9634787720227541,0.9610543031475456,0.9717472071422623,0.22629149072404414,0.2225160784337801,0.2267513578745469,0.2256060623594164,0.22691970985623608
positive_decimals_kfold,voyage-code-3,15,5,LinearRegression,0.9942435809124962,0.0020087951968939797,0.9640226695082627,0.008327030592308049,0.23325369997538226,0.0017430223584570996,0.9912749899097162,0.9931237212409544,0.996035583638748,0.9968515244023284,0.9939320853707344,0.9498309176212528,0.9626692484873659,0.9648648159512047,0.9755371695349732,0.9672111959465163,0.2352759512549196,0.23118415888341312,0.23486132942024376,0.23124545609274952,0.23370160422558536
positive_decimals_kfold,voyage-code-3,16,5,LinearRegression,0.9940190358495034,0.0011834361999700292,0.9708490225059858,0.007324585650634146,0.23630534497948066,0.0019210090192946117,0.9952824319599843,0.9921374552046676,0.9934624195891846,0.9939483364720474,0.9952645360216328,0.9675086836722526,0.9597892174893129,0.9802782431645415,0.9692414788906367,0.9774274893131853,0.23756649617801168,0.2370238751327586,0.2377203078491912,0.23667933473760042,0.2325367109998413
positive_decimals_kfold,voyage-code-3,17,5,LinearRegression,0.9948220945180877,0.0013162034772247477,0.9712916610247209,0.006463421306820394,0.23472510762041426,0.004086051713804634,0.9959065393240925,0.9965891622645957,0.9937985200175015,0.9948150503760541,0.9930012006081946,0.9801805132991146,0.9700437149995358,0.9619222250582039,0.9765734915641013,0.9677383602026491,0.22917732518673598,0.2323313116528415,0.23854631275124785,0.23332982052703394,0.24024076798421198
positive_decimals_kfold,voyage-code-3,18,5,LinearRegression,0.9947314035678605,0.0006963916807674941,0.9689631387729373,0.004541390876032126,0.21533687576732508,0.002362945248211665,0.9954128376219689,0.9939922556504575,0.9952633805364317,0.9952079430212566,0.9937806010091882,0.9663319099847139,0.9682176935931989,0.9630118638399143,0.9765184030147207,0.9707358234321392,0.21377687148043087,0.2170451722003081,0.21739976205095182,0.21141477218991162,0.21704780091502288
positive_decimals_kfold,voyage-code-3,19,5,LinearRegression,0.9959502946646894,0.0005112432589561398,0.9708863126349737,0.004063182322867904,0.22065907603344956,0.0028085857125949745,0.9965412155289296,0.9953842407782829,0.995372618586028,0.995952167544623,0.9965012308855837,0.9743307018989508,0.9747730104766027,0.9697940273274609,0.9719455840310143,0.9635882394408403,0.21978244772732525,0.22008343772410072,0.21638223086042407,0.2221748980217548,0.22487236583364295
positive_decimals_kfold,voyage-3.5,1,5,LinearRegression,1.0,0.0,0.9258083692703633,0.011545359271169299,0.36389778333435313,0.0025546432538100673,1.0,1.0,1.0,1.0,1.0,0.9368512337533187,0.9277910009021649,0.9171296510197675,0.9387318927701693,0.9085380679063954,0.35924754552743327,0.36389272747724816,0.36614188439558,0.36386576921811353,0.3663409900533907
positive_decimals_kfold,voyage-3.5,2,5,LinearRegression,0.9997766045592694,0.00012382212387345836,0.6011682793566788,0.04565046069930781,0.2381184077911537,0.004681035100075218,0.9996841300690094,0.999660311041597,0.9998624538557302,0.9999788816548028,0.9996972461752072,0.6030715257364403,0.594450329453442,0.553069392780507,0.6853210132329335,0.5699291355800709,0.2368330860823402,0.2451066870817201,0.2316219491303801,0.23563821971555327,0.24139209694577476
positive_decimals_kfold,voyage-3.5,3,5,LinearRegression,0.9921699285611499,0.0025120106515511345,0.6387098491607602,0.050741424055422736,0.1650923591970929,0.002812291923688002,0.9905700516300676,0.9941294473258064,0.9936127222385269,0.9879941400625973,0.9945432815487517,0.6866257307892673,0.6544127003999958,0.6490871460894541,0.6628900772179367,0.540533591307147,0.1616441964702055,0.16830811028152554,0.1626821827932108,0.16841533526331004,0.16441197117721257
positive_decimals_kfold,voyage-3.5,4,5,LinearRegression,0.987786828661587,0.00305173329029229,0.6515826590238823,0.07820395203863838,0.15444110202482553,0.0057294951705327045,0.9886323506296569,0.9890143639897281,0.9822606417124747,0.9914936504913905,0.9875331364846849,0.6593739701818628,0.5023527372859888,0.7113627788773595,0.718308807843828,0.6665150009303729,0.14495049864375997,0.16235430629645883,0.15335647771437186,0.15393831631879493,0.1576059111507419
positive_decimals_kfold,voyage-3.5,5,5,LinearRegression,0.9830146606666232,0.004997545504815324,0.8352342454223386,0.027918338464457574,0.1381318723302873,0.00371794045026161,0.9801298173779922,0.9813720920957959,0.9876916880730026,0.9761585854862654,0.9897211203000609,0.8600161364357409,0.8533916435312761,0.85333992643121,0.7851890170705268,0.8242345036429393,0.14312814561487866,0.13670662390892457,0.13194561663214668,0.13897481020426533,0.13990416529122107
positive_decimals_kfold,voyage-3.5,6,5,LinearRegression,0.9822390924479061,0.002954476089135751,0.6533132785455779,0.025406032677246698,0.16381327782420674,0.004557974195217491,0.9848744928222315,0.9766107729556962,0.9839554325731672,0.9820834427213533,0.9836713211670822,0.6270483430858462,0.6268197959394852,0.6652782829120185,0.6529691031024409,0.6944508676880985,0.16742687893699718,0.15852913581505834,0.16962986847768619,0.16493929834402093,0.15854120754727108
positive_decimals_kfold,voyage-3.5,7,5,LinearRegression,0.9823833838684308,0.001358142503616764,0.24297592090941925,0.04361862594480027,0.16762751641506277,0.006533149918449587,0.9836584188816755,0.9823322846405605,0.9822041347220439,0.9837340881379268,0.9799879929599468,0.27954393254294496,0.19897536511820468,0.18743289424027088,0.29866768522862763,0.25025972741704816,0.1652831136138741,0.16752331578472232,0.16728375779363952,0.15892700629760678,0.17912038858547116
positive_decimals_kfold,voyage-3.5,8,5,LinearRegression,0.9801063056336299,0.003534201547847486,0.5846228110663352,0.03162430061645461,0.16354972509966437,0.001124805125302769,0.982961547123189,0.9788277440552334,0.9851887112335892,0.9752498014139398,0.9783037243421977,0.5934965525947293,0.628626454578068,0.5507715582203634,0.6039065663563692,0.5463129235821462,0.16265050829143785,0.16202942797738376,0.16515141288982957,0.16356734859276514,0.16434992774690552
positive_decimals_kfold,voyage-3.5,9,5,LinearRegression,0.9809446339661247,0.0011635009390850261,0.17456337803465688,0.07192772636315088,0.15138439060822148,0.006573893147017649,0.9799049597860366,0.9826308114259965,0.9798628706271092,0.9802735520716289,0.9820509759198529,0.07583603820332308,0.15496040029977354,0.13393354674370306,0.2809848432916425,0.22710206163484215,0.16439546733861207,0.14782268226078304,0.14654701538649742,0.14926685093295586,0.1488899371222591
positive_decimals_kfold,voyage-3.5,10,5,LinearRegression,0.983301429619531,0.004556270584776793,0.48675869781829045,0.0453395399355139,0.1675454444809285,0.0012728022612304335,0.9855431883596675,0.9768783745563607,0.988607498874494,0.9789489269546651,0.9865291593524683,0.4595542247188358,0.4531892906168441,0.5655775605874087,0.5096435499943486,0.4458288631740154,0.16758931396786902,0.1696138555239598,0.1661287746245298,0.16631135797557153,0.1680839203127124
positive_decimals_kfold,voyage-3.5,11,5,LinearRegression,0.9749968437491917,0.0035037178558870417,0.04572508214879121,0.038096348512171994,0.14429447150240837,0.0023027681893968517,0.9749072936232348,0.9783018298720817,0.9697568138937491,0.9727732606946657,0.9792450206622274,0.046102947346063794,-0.012180987407575339,0.022127261170693968,0.09157156090560281,0.0810046287291708,0.14188734208688003,0.1462430152672756,0.14667412476438935,0.14550357036299613,0.14116430503050081
positive_decimals_kfold,voyage-3.5,12,5,LinearRegression,0.9791007152770318,0.005913941493082488,0.06926058961429413,0.02266751952424275,0.17835428805957007,0.011935895613824106,0.9846282346709267,0.9846564740531568,0.9699693205056215,0.9818775258222413,0.9743720213332127,0.08299205396419007,0.07617649657613346,0.08830375033175208,0.07372980681568642,0.025100840383708634,0.18763437262016427,0.18490492482312412,0.1894715410773838,0.17183038124176186,0.15793022053541636
positive_decimals_kfold,voyage-3.5,13,5,LinearRegression,0.9825386407341294,0.0022332063892572178,0.03564562532013871,0.020203143615614236,0.18629293619860712,0.005021188294441304,0.9814389717985275,0.9836837634199096,0.9825025458383703,0.9791862658670609,0.9858816567467784,0.0005534912338320819,0.04271884833554318,0.0463329563459417,0.028580302487524967,0.06004252819785161,0.19461521492777156,0.1787936846145973,0.18572099200172515,0.1858480826614419,0.18648670678749962
positive_decimals_kfold,voyage-3.5,14,5,LinearRegression,0.9785101913907702,0.003448180684055894,0.1369561235028962,0.024919796616211305,0.18964597061770858,0.004782822431015428,0.9816654183663344,0.972260971282194,0.9803124296042863,0.9773729307526078,0.9809392069484291,0.13451571601107548,0.15414663414307084,0.14895242275453546,0.08965715145119657,0.1575086931546027,0.19290145100253858,0.18717482231097624,0.18903396171797104,0.19653414853169957,0.18258546952535745
positive_decimals_kfold,voyage-3.5,15,5,LinearRegression,0.973581688862776,0.005363072044840646,0.04057617719513633,0.028329907819010933,0.17516957340747005,0.004767749327570068,0.9792460382984329,0.9734236665836625,0.9654700533994977,0.9702740047614624,0.9794946812708242,0.07395156306701178,-0.010860239413138517,0.04799507246528367,0.03748209433836669,0.05431239551815803,0.16869553293797981,0.17985098739321043,0.17540922167972384,0.1808737916752742,0.171018333351162
positive_decimals_kfold,voyage-3.5,16,5,LinearRegression,0.975884980754401,0.0024804822537952457,0.07979723203482554,0.03531710966797812,0.17259746783154423,0.0035667744428237464,0.9717776051456724,0.974279113329515,0.9781436753631829,0.9779629419597171,0.9772615679739179,0.0927786281998445,0.08112604872576246,0.01371349168346081,0.11907987131985798,0.09228812024520194,0.1678222628353777,0.1742808747008736,0.1708643874445804,0.17159452539508768,0.17842528878180172
positive_decimals_kfold,voyage-3.5,17,5,LinearRegression,0.9804836438851867,0.0028765764727489355,0.08140651601762916,0.016921673787341704,0.17100267239157424,0.006358262276302886,0.9778103184642085,0.9825642853294461,0.9833550309492176,0.9762574966048241,0.982431088078237,0.10144919688346288,0.07288761100678776,0.052894524224469275,0.09021764414263267,0.08958360383079322,0.16146407606599994,0.17154233261396284,0.17148320432995057,0.16916478799140092,0.18135896095655704
positive_decimals_kfold,voyage-3.5,18,5,LinearRegression,0.9728212388186828,0.005462281853073508,0.023630309619652956,0.016548915185625568,0.15133306284990689,0.002794997400032026,0.9706372076226004,0.9656614361703876,0.9793359290104774,0.979068337612594,0.9694032836773545,0.015155802358925219,0.0003127342682743839,0.05069921875221095,0.028219714803573992,0.023764077915280235,0.1487699692394184,0.15121617111315724,0.14983245602498677,0.15670104436161256,0.15014567351035943
positive_decimals_kfold,voyage-3.5,19,5,LinearRegression,0.9742497045114767,0.003854665580228514,0.15877831971932738,0.02041771444300284,0.1557133379259404,0.004862052558514,0.9751987333615786,0.9795757572779661,0.9675587338396221,0.9747484835818254,0.9741668144963915,0.1684393870869183,0.18541171870988749,0.1520449535150632,0.16399118867607776,0.12400435060869008,0.15156821736954684,0.15552052480106462,0.15198615081313363,0.15452270181149189,0.16496909483446495
positive_decimals_kfold,voyage-law-2,1,5,LinearRegression,1.0,0.0,0.8934067753754611,0.013919786307110911,0.250896707241104,0.002219051107503031,1.0,1.0,1.0,1.0,1.0,0.8963713041048665,0.8812029687679559,0.8816052691051139,0.9189346335722101,0.8889197013271599,0.24958501296920335,0.2507119962585097,0.254527215792193,0.24790501428872888,0.25175429689688517
positive_decimals_kfold,voyage-law-2,2,5,LinearRegression,0.9999797380781296,1.6387009228353186e-05,0.942071204995494,0.005748534805131267,0.17772741389272106,0.004214714777363122,0.999997224546471,0.9999703073742977,0.9999570302906556,0.9999998110717447,0.999974317107479,0.942477655148717,0.9344647180002162,0.939356462256036,0.9419945526392177,0.9520626369332835,0.17249440749534153,0.1798748358503375,0.17281796442417502,0.1811083480982385,0.18234151359551273
positive_decimals_kfold,voyage-law-2,3,5,LinearRegression,0.9988411947968716,0.0006540466893175396,0.9464031864717224,0.005968729363242787,0.15597280918744214,0.002186796268737899,0.9991939294170378,0.9992970838605533,0.999518169422812,0.9984482763324978,0.9977485149514572,0.9494775735818805,0.9531927252599404,0.9411946915064135,0.9375710871139801,0.9505798548963978,0.15496908982509852,0.15947614747616637,0.15620399773844573,0.1564577371752063,0.15275707372229375
positive_decimals_kfold,voyage-law-2,4,5,LinearRegression,0.997421700848243,0.0006878558801729765,0.9304648396381745,0.008817815521389607,0.1518124168396696,0.003328226660109641,0.9962587620879633,0.9978899300433943,0.9975373718797217,0.997157577260494,0.9982648629696413,0.9408968209889802,0.9142518776367133,0.9317043458167102,0.9343533083607347,0.9311178453877347,0.14700240122617375,0.15703669494534922,0.15118972559725113,0.1504088736211369,0.15342438880843698
positive_decimals_kfold,voyage-law-2,5,5,LinearRegression,0.9962627516096262,0.00047732034340182666,0.9504040744424922,0.012069223203646286,0.16621774472757478,0.0031293740209975235,0.996676260367161,0.9966483961986893,0.9965261507042508,0.9960360852881247,0.995426865489905,0.9316864549829704,0.9488981457577689,0.9620002512179795,0.9446175977497939,0.9648179225039482,0.17002041744656515,0.16216014645236537,0.16326592402530665,0.1692677741747176,0.1663744615389191
positive_decimals_kfold,voyage-law-2,6,5,LinearRegression,0.9971080763178083,0.000248083744394817,0.9450109524939083,0.010557429860242969,0.16484544912282134,0.0029884510001362747,0.9966514237527436,0.9971668489751735,0.9972768407425766,0.9973658359227465,0.9970794321958011,0.9372604682003629,0.945207979457692,0.933413827723617,0.9640551954272654,0.945117291660605,0.1678754487457135,0.1646863999701345,0.16818064963149412,0.16015078871041802,0.16333395855634653
positive_decimals_kfold,voyage-law-2,7,5,LinearRegression,0.9958085340147187,0.0009706291192695452,0.9517759182517089,0.011205180552089513,0.16657025335256614,0.003873918012760175,0.996742493619391,0.9961047731210894,0.9966415773365037,0.9940956930391203,0.9954581329574896,0.9603837242204745,0.9619047383307876,0.9578908294332504,0.9321078624932869,0.9465924367807452,0.16204112100565188,0.16199975381490964,0.1676626565361524,0.1710111876991205,0.1701365477069962
positive_decimals_kfold,voyage-law-2,8,5,LinearRegression,0.9960338733656219,0.0006432774127264593,0.9617844382232246,0.0030760071129347895,0.1806747503438481,0.0013723603971212525,0.9955106563411441,0.9967069274556802,0.9963320169278714,0.996569171659749,0.9950505944436642,0.9625299514069322,0.9592034088862462,0.9595697332101916,0.9601363667794435,0.9674827308333089,0.18103952991308989,0.18146230657481957,0.18177274630108953,0.18111897363219076,0.17798019529805087
positive_decimals_kfold,voyage-law-2,9,5,LinearRegression,0.9953334254299666,0.0009221513379857523,0.950979740255781,0.009793485806192121,0.1892778859334253,0.0022410947053661465,0.9969900407054958,0.9942980843042174,0.994829165885177,0.9955702028507118,0.994979633404231,0.9587698634050175,0.9591544900951101,0.9335390442832319,0.956554094904558,0.9468812085909871,0.18574052258552176,0.18991255452891376,0.19152409625319566,0.19146836296377015,0.1877438933357251
positive_decimals_kfold,voyage-law-2,10,5,LinearRegression,0.9959716457132182,0.0011547363143193815,0.9579837899833479,0.004875682618133858,0.20288169992101177,0.003923611250648219,0.9965224573530362,0.9965705689350703,0.9936996757174574,0.9962060954213635,0.9968594311391631,0.9576620030141327,0.9669606450340492,0.9529172139205683,0.9544481219939862,0.9579309659540023,0.1997918188413786,0.19924251955802566,0.20750354498003912,0.20784689316474983,0.20002372306086577
positive_decimals_kfold,voyage-law-2,11,5,LinearRegression,0.9956942588883264,0.000515334523866952,0.9565332921440192,0.010524538933226276,0.2131860657365913,0.004826323242558796,0.9958472016788682,0.995794041886027,0.9959695647472973,0.9946956349421727,0.9961648511872666,0.9612443819494539,0.9652773913516387,0.9609790893589136,0.9358527480106578,0.9593128500494319,0.2121213526760987,0.21030109271040173,0.20873013193426762,0.22247944185959417,0.21229830950259423
positive_decimals_kfold,voyage-law-2,12,5,LinearRegression,0.9964901956237991,0.00039330417467183524,0.9652159222001504,0.009479088870934354,0.22462211127764312,0.0029839962233048577,0.9961923667835835,0.9971340113276237,0.9965815268334435,0.9959832006268207,0.9965598725475246,0.9734756833513039,0.9715725298130072,0.9506208131743366,0.9572172362147688,0.9731933484473364,0.22063063769987173,0.22280139670333646,0.2296132722972789,0.2249195467285774,0.22514570295915104
positive_decimals_kfold,voyage-law-2,13,5,LinearRegression,0.996364548745072,0.0005714816392969894,0.9615923680911415,0.008674077322863797,0.23642941973159143,0.0022092152878126245,0.9965896545797905,0.9961945829326645,0.99692044107422,0.9967862528788726,0.9953318122598125,0.9683924777216923,0.9643673682521281,0.9649118488468783,0.9444656115727721,0.9658245340622369,0.2340673295326742,0.23386519277420653,0.2393103929753365,0.2384156030399652,0.23648858033577472
positive_decimals_kfold,voyage-law-2,14,5,LinearRegression,0.9970092840170015,0.0005439096226816531,0.9661938688487769,0.0039709919001850265,0.23412290954579218,0.0009640990336686625,0.9970773895399773,0.9964103844574971,0.9970058641440492,0.9965788361719154,0.9979739457715683,0.967323983000018,0.963159740724809,0.9705914958773829,0.9601557882016578,0.9697383364400164,0.23468172121899286,0.23255526079999655,0.23361169904835377,0.23536305476181926,0.2344028118997984
positive_decimals_kfold,voyage-law-2,15,5,LinearRegression,0.9955829096152524,0.00037622487004233617,0.9612408061959972,0.005076495816610268,0.24606956920408846,0.00285683622599745,0.996032860807698,0.9950755275329777,0.9958645038253378,0.9957386088496694,0.9952030470605783,0.9691118482512939,0.9590525136532431,0.9579187612079288,0.964974193638033,0.955146714229487,0.24406405056216599,0.24487368738128704,0.25166901541653464,0.24562095227486302,0.24412014038559166
positive_decimals_kfold,voyage-law-2,16,5,LinearRegression,0.9962414809374964,0.00038675602850531723,0.9649128133464361,0.006295092635046966,0.253301040325643,0.002435199901031932,0.9960869368701415,0.9966009396075156,0.9956167539840574,0.9962101385352353,0.9966926356905321,0.9693051818447337,0.9605625211677282,0.9557115735613906,0.9735737589491696,0.9654110312091576,0.25635706447732126,0.2544220183956791,0.2547923857871316,0.24984802752015506,0.25108570544792796
positive_decimals_kfold,voyage-law-2,17,5,LinearRegression,0.9958212932792971,0.0009122188941675411,0.9563893529725644,0.0037067834301996332,0.22995119724176272,0.004452649102298795,0.9965953907794608,0.9970345895141236,0.9945323905962039,0.9951685787599551,0.9957755167467423,0.9586800310545722,0.9566393571406755,0.9517605262882747,0.961893542832178,0.9529733075471224,0.22465336393624033,0.226628858452443,0.23516076036699965,0.22797752274801117,0.23533548070511945
positive_decimals_kfold,voyage-law-2,18,5,LinearRegression,0.9929192026380775,0.00039250123763373134,0.9451813457238313,0.009114714148665732,0.18535492155399766,0.0025267005421331337,0.9924633455199506,0.993564466005714,0.9926014684833872,0.9931192462493346,0.9928474869320018,0.9448048810612462,0.9413760005488475,0.9338869876258489,0.9616786899539331,0.9441601694292802,0.1844219536638805,0.1889473972895981,0.18641528858199616,0.18124757957179052,0.18574238866272313
positive_decimals_kfold,voyage-law-2,19,5,LinearRegression,0.9941977081532102,0.0006314665219604666,0.9311378966411391,0.007163810540029257,0.1788338747321207,0.004175818832856373,0.9941631439589826,0.994401936240061,0.9946111864332249,0.9948033144077785,0.9930089597260033,0.9399385789165362,0.9276422581706478,0.938782990258355,0.9211536311276466,0.9281720247325104,0.1777153752786827,0.17456213692434264,0.17442664955075182,0.18336534532237264,0.18409986658445374
positive_decimals_kfold,voyage-finance-2,1,5,LinearRegression,1.0,0.0,0.6201449663320904,0.023320075248962787,0.2920334732590676,0.003581174336676193,1.0,1.0,1.0,1.0,1.0,0.6569861771555243,0.6237317409756793,0.594346719405813,0.6298069285012321,0.5958532656222033,0.28912755417382313,0.29035643075226564,0.29594353376162313,0.28804833614549985,0.2966915114621261
positive_decimals_kfold,voyage-finance-2,2,5,LinearRegression,0.9999328851143122,8.966006090488117e-05,0.9384035710580015,0.008869551828753429,0.1993581524723772,0.003666060438327333,0.9999603160217078,0.9997559328293539,0.9999614692067613,0.9999935806581751,0.9999931268555626,0.9297241425591785,0.9459316593529566,0.9365282507028333,0.9511695230824193,0.9286642795926202,0.1957613148436642,0.20146391648769577,0.19731227484122876,0.19668884231021525,0.20556441387908198
positive_decimals_kfold,voyage-finance-2,3,5,LinearRegression,0.9978405690836067,0.0008539437061772283,0.7823651348933469,0.0638661692351581,0.17094404249888226,0.004724748331763274,0.9985588248092331,0.9970983365458135,0.9989475104579264,0.9979185920532851,0.996679581551776,0.8172782126747133,0.6575519370829362,0.8332413734338734,0.7907559874535891,0.8129981638216223,0.16880892439098216,0.17995625592601988,0.16975895488690132,0.1701270291927592,0.16606904809774867
positive_decimals_kfold,voyage-finance-2,4,5,LinearRegression,0.9973838879996674,0.0005760315990418035,0.8505706746431688,0.028750406501139768,0.18025593230638332,0.0018181894273637813,0.996305437800967,0.9976351366218987,0.9974570824755558,0.9980285298591174,0.9974932532407981,0.8309904488125359,0.887104563569491,0.8299740534753361,0.8838878891918107,0.8208964181666701,0.17997488916913437,0.17988978331948427,0.18053038113546152,0.17759878301136361,0.1832858248964728
positive_decimals_kfold,voyage-finance-2,5,5,LinearRegression,0.9963699215450663,0.0007774032754492455,0.8412297150349872,0.029070124578083095,0.20860827437094395,0.002796887644447567,0.9952291038019871,0.9968960827736321,0.995927699909516,0.9963112435895854,0.9974854776506109,0.8153382163999936,0.8588836205455318,0.8096163068212758,0.8342305810652133,0.8880798503429204,0.21356078293676672,0.20727324650701126,0.20835160457231477,0.20881066705467272,0.2050450707839541
positive_decimals_kfold,voyage-finance-2,6,5,LinearRegression,0.9946448878130816,0.0010982596402675997,0.824038849967374,0.024061204097093527,0.18192272990247021,0.002816239999618173,0.9959866908155344,0.9935456076263229,0.9943398401499605,0.9934663960870268,0.9958859043865635,0.8394809683593388,0.857630862019336,0.7867023225319717,0.8239080979501424,0.8124719989760811,0.18290753233695797,0.17817976837546629,0.18650404827780828,0.1800046690371504,0.18201763148496813
positive_decimals_kfold,voyage-finance-2,7,5,LinearRegression,0.9946679099176979,0.0004065309826891597,0.8088962108526431,0.033559456832120235,0.1778068839795883,0.0031015740879209762,0.9942871941270196,0.994548482182992,0.9946049740789493,0.9944471351577128,0.9954517640418159,0.7871942693689851,0.8701048084576892,0.7960256768778036,0.7744437361005168,0.8167125634582213,0.1759789366571363,0.17315710095761785,0.1776147435008452,0.1817962004677697,0.18048743831457248
positive_decimals_kfold,voyage-finance-2,8,5,LinearRegression,0.9941521123907557,0.0006554798511801261,0.8414312717686474,0.02431020607337394,0.17897327265730062,0.0031515717689184312,0.9939612616739334,0.9933186130669007,0.9939260888014821,0.9953178176084664,0.994236780802996,0.8329321539570165,0.818086181595415,0.8720073885213068,0.8155889183233366,0.868541716446162,0.17894696900526033,0.18229200321921396,0.18059135756635147,0.1799801401362908,0.1730558933593864
positive_decimals_kfold,voyage-finance-2,9,5,LinearRegression,0.9927124142276981,0.0017894348033419094,0.8075140677563379,0.034938914310917814,0.18371888942126285,0.0039042667729821874,0.9955484754409086,0.9925388778783998,0.9916142724814089,0.9902707854234389,0.9935896599143335,0.8484796498869168,0.812061649863512,0.7477775234648709,0.8337982934768245,0.7954532220895655,0.1780902918395073,0.1847276646086241,0.19010199500071115,0.18361799632324388,0.182056499334228
positive_decimals_kfold,voyage-finance-2,10,5,LinearRegression,0.993066354271307,0.0011926869950816,0.8939792373450436,0.009587651871593345,0.18236282911513785,0.003928234505060497,0.994804948791716,0.9918072346789621,0.9934598487827654,0.9936219740156129,0.9916377650874789,0.9080050820808245,0.878834154077003,0.8908583570846711,0.8933800802164368,0.898818513266282,0.18069712162830467,0.17980308956961627,0.1887993536471235,0.18471814313274837,0.1777964375978964
positive_decimals_kfold,voyage-finance-2,11,5,LinearRegression,0.9937046275710028,0.0013862337860336446,0.880311221500645,0.01960233609800377,0.17569610851250372,0.0036319131413835378,0.9938871993710628,0.9955488749073375,0.993801918247577,0.9912446718948948,0.9940404734341413,0.8724580777499449,0.8992400510477073,0.8895361216806488,0.8455628618315045,0.8947589951934195,0.17620785271240633,0.172733840320228,0.17161735769117156,0.18204012307267073,0.17588136876604202
positive_decimals_kfold,voyage-finance-2,12,5,LinearRegression,0.993926639135225,0.0003773785878149625,0.9021474467855795,0.013582578164479293,0.17752357100544675,0.002825733628993306,0.9945121368504205,0.9939901693334348,0.9933295347341742,0.9938400653307387,0.9939612894273573,0.924773687137473,0.8870096979111701,0.901547094851281,0.8898362946613635,0.9075704593666094,0.17319120664307638,0.1764659570188166,0.18137372381381944,0.17687455523607656,0.17971241231544494
positive_decimals_kfold,voyage-finance-2,13,5,LinearRegression,0.992105279206435,0.002034159989591034,0.8725964021757602,0.024238456369883338,0.17950024402436443,0.002955517978287788,0.9942425598598639,0.9933639317618724,0.9883287999651933,0.9919772313400788,0.9926138731051661,0.8999559159025425,0.8725452347088369,0.8888031421602676,0.8729694763082445,0.8287082417989083,0.1761244467909227,0.17620406569341054,0.18195910082016709,0.1834086736076138,0.17980493320970792
positive_decimals_kfold,voyage-finance-2,14,5,LinearRegression,0.9915186820185902,0.0011149454857492845,0.8955625798739643,0.014911425437822192,0.16794782993581098,0.0014012275658277543,0.9928922738781599,0.9896417461346867,0.9923435739815777,0.9915499119333061,0.9911659041652204,0.8962373504711787,0.911066461664938,0.8903754942434439,0.8702726780535477,0.9098609149367134,0.16646168574078418,0.1660400519394575,0.1688032724835205,0.16930433544763493,0.1691298040676578
positive_decimals_kfold,voyage-finance-2,15,5,LinearRegression,0.9928157399587585,0.0003842421568613318,0.8514678393320894,0.019080786112677862,0.17505538728189501,0.0017883014246613687,0.9929184146096615,0.9920798628835259,0.9930957406692863,0.9931429676700778,0.992841713961241,0.8452814762038742,0.8707821691916491,0.8358059364650343,0.8768238292680466,0.8286457855318428,0.17412309973148243,0.1725284156396848,0.17792054730744916,0.17493425909949048,0.1757706146313682
positive_decimals_kfold,voyage-finance-2,16,5,LinearRegression,0.9908905728440118,0.0020499925315948897,0.9027955776512172,0.020902376660020892,0.18206436679886578,0.002689265240646756,0.9878657227291063,0.9915210063210187,0.9914214543906575,0.9896489828975695,0.9939956978817074,0.8733177586349893,0.8992020245883269,0.9375823176462094,0.8951887163510023,0.9086870710355587,0.1872843735291318,0.18068392962254964,0.18074675642376486,0.18182574342439586,0.17978103099448678
